,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities,advance,Monthly installment,Remaining installments
57,Residential Plot,PKR69.5 Lakh,"New Lahore City, Lahore, Punjab",-,10 Marla,For Sale,-,4 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall",,,
58,Residential Plot,PKR45 Lakh,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,"Possesion,Sewerage,Electricity,Water Supply,Boundary Wall",,,
59,Residential Plot,PKR30 Lakh,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
60,Residential Plot,PKR32 Lakh,"New Lahore City, Lahore, Punjab",-,3 Marla,For Sale,-,3 days ago,,,,
61,Residential Plot,PKR1.3 Crore,"New Lahore City, Lahore, Punjab",-,1 Kanal,For Sale,-,4 days ago,,,,
62,Residential Plot,PKR38 Lakh,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Sewerage,Electricity,Water Supply",,,
63,Residential Plot,PKR35 Lakh,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Sewerage,Electricity,Water Supply",,,
64,Residential Plot,PKR95 Lakh,"New Lahore City, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,"Sewerage,Electricity,Water Supply",,,
65,Residential Plot,PKR60 Lakh,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Sewerage,Electricity,Water Supply",,,
66,Residential Plot,PKR65 Lakh,"New Lahore City, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,"Sewerage,Electricity,Water Supply",,,
67,Residential Plot,PKR19.5 Lakh,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,"File,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall",,,
68,Residential Plot,PKR23 Lakh,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,"File,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall",,,
69,Plot File,PKR37.5 Lakh,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,,PKR3.75 Lakh,PKR37.5 Thousand,48 Months
70,Residential Plot,PKR34 Lakh,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,,,,
71,Residential Plot,PKR20 Lakh,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,,,,
72,Residential Plot,PKR60 Lakh,"New Lahore City, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
73,Residential Plot,PKR55 Lakh,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,,,,
74,Residential Plot,PKR45 Lakh,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,,,,
75,Residential Plot,PKR21.5 Lakh,"New Lahore City, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,"File,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall",,,
