,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities
51,Residential Plot,PKR1.8 Crore,"Iqbal Avenue, Lahore, Punjab",-,2 Kanal,For Sale,-,3 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply"
52,Residential Plot,PKR1.4 Crore,"Iqbal Avenue, Lahore, Punjab",-,10 Marla,For Sale,-,3 weeks ago,"Possesion,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Security Staff"
53,Residential Plot,PKR40 Lakh,"Iqbal Avenue, Lahore, Punjab",-,5 Marla,For Sale,-,9 hours ago,
54,Plot File,PKR1.14 Crore,"Iqbal Avenue, Lahore, Punjab",-,2 Kanal,For Sale,-,9 hours ago,
55,Plot File,PKR70 Lakh,"Iqbal Avenue, Lahore, Punjab",-,1 Kanal,For Sale,-,9 hours ago,
56,Plot File,PKR40 Lakh,"Iqbal Avenue, Lahore, Punjab",-,10 Marla,For Sale,-,9 hours ago,
57,Residential Plot,PKR75 Lakh,"Iqbal Avenue, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,
58,Residential Plot,PKR2.15 Crore,"Iqbal Avenue, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,
59,Residential Plot,PKR1.5 Crore,"Iqbal Avenue, Lahore, Punjab",-,10 Marla,For Sale,-,2 weeks ago,
60,Residential Plot,PKR54.2 Lakh,"Iqbal Avenue, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,
61,Residential Plot,PKR38.13 Lakh,"Iqbal Avenue, Lahore, Punjab",-,10 Marla,For Sale,-,3 weeks ago,
62,Residential Plot,PKR6.38 Crore,"Iqbal Avenue, Lahore, Punjab",-,2 Kanal,For Sale,-,3 weeks ago,"Possesion,Corner"
63,Residential Plot,PKR22.61 Lakh,"Iqbal Avenue, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,
64,Residential Plot,PKR21.49 Lakh,"Iqbal Avenue, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,
65,Residential Plot,PKR36.5 Lakh,"Iqbal Avenue, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,"Balloted,Boundary Wall,Security Staff"
66,Residential Plot,PKR38.5 Lakh,"Iqbal Avenue, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,
67,Residential Plot,PKR54.5 Lakh,"Iqbal Avenue, Lahore, Punjab",-,10 Marla,For Sale,-,3 weeks ago,"Balloted,Boundary Wall,Security Staff"
68,Residential Plot,PKR54.99 Lakh,"Iqbal Avenue, Lahore, Punjab",-,10 Marla,For Sale,-,3 weeks ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall"
69,Plot File,PKR28 Lakh,"Iqbal Avenue, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,
70,Residential Plot,PKR58 Lakh,"Iqbal Avenue, Lahore, Punjab",-,6.5 Marla,For Sale,-,3 weeks ago,
71,Residential Plot,PKR68 Lakh,"Iqbal Avenue, Lahore, Punjab",-,10 Marla,For Sale,-,3 weeks ago,
72,Commercial Plot,PKR13.75 Crore,"Iqbal Avenue, Lahore, Punjab",-,2 Kanal,For Sale,-,3 weeks ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall"
73,Residential Plot,PKR1.75 Crore,"Iqbal Avenue, Lahore, Punjab",-,2 Kanal,For Sale,-,3 weeks ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall"
74,Residential Plot,PKR1.1 Crore,"Iqbal Avenue, Lahore, Punjab",-,1 Kanal,For Sale,-,3 weeks ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall"
75,Residential Plot,PKR3.45 Crore,"Iqbal Avenue, Lahore, Punjab",-,1 Kanal,For Sale,-,3 weeks ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall"
76,Commercial Plot,PKR5.75 Crore,"Iqbal Avenue, Lahore, Punjab",-,1 Kanal,For Sale,-,3 weeks ago,"Possesion,Corner,Sui Gas"
77,Residential Plot,PKR7.5 Crore,"Iqbal Avenue, Lahore, Punjab",-,2 Kanal,For Sale,-,4 weeks ago,
78,Residential Plot,PKR7 Crore,"Iqbal Avenue, Lahore, Punjab",-,2 Kanal,For Sale,-,2 months ago,
79,Residential Plot,PKR3 Crore,"Iqbal Avenue, Lahore, Punjab",-,1 Kanal,For Sale,-,5 months ago,Security Staff
80,Commercial Plot,PKR20 Crore,"Iqbal Avenue, Lahore, Punjab",-,1 Kanal,For Sale,-,6 months ago,
81,Residential Plot,PKR55 Lakh,"Iqbal Avenue, Lahore, Punjab",-,5 Marla,For Sale,-,9 months ago,
82,Residential Plot,PKR43 Lakh,"Iqbal Avenue, Lahore, Punjab",-,5 Marla,For Sale,-,9 months ago,
