,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities
328,Residential Plot,PKR3.4 Crore,"State Life Housing Society, Lahore, Punjab",-,1.5 Kanal,For Sale,-,1 week ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities"
329,Residential Plot,PKR3.15 Crore,"State Life Housing Society, Lahore, Punjab",-,1.5 Kanal,For Sale,-,1 week ago,"Possesion,Corner,Park Facing,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities"
330,Commercial Plot,PKR1.6 Crore,"State Life Housing Society, Lahore, Punjab",-,4 Marla,For Sale,-,1 week ago,
331,Plot File,PKR32 Lakh,"State Life Housing Society, Lahore, Punjab",-,14 Marla,For Sale,-,1 week ago,
332,Plot File,PKR32 Lakh,"State Life Housing Society, Lahore, Punjab",-,14 Marla,For Sale,-,1 week ago,
333,Plot File,PKR21 Lakh,"State Life Housing Society, Lahore, Punjab",-,7 Marla,For Sale,-,1 week ago,
334,Plot File,PKR21 Lakh,"State Life Housing Society, Lahore, Punjab",-,7 Marla,For Sale,-,1 week ago,
335,Residential Plot,PKR90 Lakh,"State Life Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,
336,Residential Plot,PKR90 Lakh,"State Life Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,
337,Residential Plot,PKR90 Lakh,"State Life Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,
338,Residential Plot,PKR75 Lakh,"State Life Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,
339,Residential Plot,PKR80 Lakh,"State Life Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,
340,Residential Plot,PKR45 Lakh,"State Life Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,"Corner,Park Facing,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff"
341,Residential Plot,PKR70 Lakh,"State Life Housing Society, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places"
342,Commercial Plot,PKR3.3 Crore,"State Life Housing Society, Lahore, Punjab",-,4 Marla,For Sale,-,1 week ago,
343,Residential Plot,PKR2.15 Crore,"State Life Housing Society, Lahore, Punjab",-,16 Marla,For Sale,-,1 week ago,
344,Residential Plot,PKR1.1 Crore,"State Life Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,1 day ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Distance From Airport (kms),Security Staff"
345,Residential Plot,PKR70 Lakh,"State Life Housing Society, Lahore, Punjab",-,10 Marla,For Sale,-,2 weeks ago,
346,Residential Plot,PKR72 Lakh,"State Life Housing Society, Lahore, Punjab",-,10 Marla,For Sale,-,2 weeks ago,
347,Residential Plot,PKR2.2 Crore,"State Life Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,
348,Residential Plot,PKR72 Lakh,"State Life Housing Society, Lahore, Punjab",-,10 Marla,For Sale,-,2 weeks ago,
349,Residential Plot,PKR42 Lakh,"State Life Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,
350,Residential Plot,PKR2.35 Crore,"State Life Housing Society, Lahore, Punjab",-,16 Marla,For Sale,-,2 weeks ago,
351,Residential Plot,PKR42 Lakh,"State Life Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,
352,Residential Plot,PKR2.1 Crore,"State Life Housing Society, Lahore, Punjab",-,11 Marla,For Sale,-,2 weeks ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places"
353,Plot File,PKR18.5 Lakh,"State Life Housing Society, Lahore, Punjab",-,7 Marla,For Sale,-,2 weeks ago,
354,Residential Plot,PKR1.63 Crore,"State Life Housing Society, Lahore, Punjab",-,10 Marla,For Sale,-,2 weeks ago,
355,Commercial Plot,PKR80 Lakh,"State Life Housing Society, Lahore, Punjab",-,4 Marla,For Sale,-,2 weeks ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities"
356,Commercial Plot,PKR1.75 Crore,"State Life Housing Society, Lahore, Punjab",-,4 Marla,For Sale,-,2 weeks ago,
357,Residential Plot,PKR42 Lakh,"State Life Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,
358,Residential Plot,PKR65 Lakh,"State Life Housing Society, Lahore, Punjab",-,10 Marla,For Sale,-,3 weeks ago,
359,Residential Plot,PKR2.75 Crore,"State Life Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,3 weeks ago,
360,Residential Plot,PKR2.55 Crore,"State Life Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,3 weeks ago,
361,Residential Plot,PKR2.35 Crore,"State Life Housing Society, Lahore, Punjab",-,16 Marla,For Sale,-,3 weeks ago,
362,Residential Plot,PKR2.2 Crore,"State Life Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,3 weeks ago,
363,Residential Plot,PKR2.95 Crore,"State Life Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,3 weeks ago,
364,Residential Plot,PKR3.6 Crore,"State Life Housing Society, Lahore, Punjab",-,1.3 Kanal,For Sale,-,3 weeks ago,
365,Residential Plot,PKR70 Lakh,"State Life Housing Society, Lahore, Punjab",-,10 Marla,For Sale,-,3 weeks ago,
366,Residential Plot,PKR1.65 Crore,"State Life Housing Society, Lahore, Punjab",-,10 Marla,For Sale,-,3 weeks ago,
367,Plot File,PKR35 Lakh,"State Life Housing Society, Lahore, Punjab",-,14 Marla,For Sale,-,3 weeks ago,
368,Residential Plot,PKR65 Lakh,"State Life Housing Society, Lahore, Punjab",-,10 Marla,For Sale,-,3 weeks ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service"
369,Residential Plot,PKR46 Lakh,"State Life Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,
370,Plot File,PKR39 Lakh,"State Life Housing Society, Lahore, Punjab",-,14 Marla,For Sale,-,4 weeks ago,
371,Commercial Plot,PKR2.5 Crore,"State Life Housing Society, Lahore, Punjab",-,4 Marla,For Sale,-,1 month ago,
372,Plot File,PKR32 Lakh,"State Life Housing Society, Lahore, Punjab",-,14 Marla,For Sale,-,1 month ago,
373,Commercial Plot,PKR2.6 Crore,"State Life Housing Society, Lahore, Punjab",-,4 Marla,For Sale,-,2 months ago,"Parking Spaces,Flooring,Floor,Floors in Building,Elevators,Servant Quarters,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places"
374,Residential Plot,PKR1.75 Crore,"State Life Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,6 months ago,
375,Residential Plot,PKR3.2 Crore,"State Life Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,7 months ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Distance From Airport (kms),Security Staff"
376,Residential Plot,PKR2.8 Crore,"State Life Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,8 months ago,
