,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities
46,Commercial Plot,PKR9 Crore,"Johar Town, Lahore, Punjab",-,12 Marla,For Sale,-,1 day ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Security Staff"
47,Residential Plot,PKR1.4 Crore,"Johar Town, Lahore, Punjab",-,5 Marla,For Sale,-,1 day ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Security Staff"
48,Residential Plot,PKR2.5 Crore,"Johar Town, Lahore, Punjab",-,12 Marla,For Sale,-,1 day ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Security Staff"
49,Commercial Plot,PKR4.5 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,1 day ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Security Staff"
50,Residential Plot,PKR1.2 Crore,"Johar Town, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants"
51,Commercial Plot,PKR14 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,1 day ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Security Staff"
52,Commercial Plot,PKR15 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,1 day ago,
53,Residential Plot,PKR1.15 Crore,"Johar Town, Lahore, Punjab",-,5 Marla,For Sale,-,1 day ago,
54,Residential Plot,PKR1.3 Crore,"Johar Town, Lahore, Punjab",-,5 Marla,For Sale,-,1 day ago,
55,Residential Plot,PKR4.35 Crore,"Johar Town, Lahore, Punjab",-,1.2 Kanal,For Sale,-,1 day ago,
56,Residential Plot,PKR2.5 Crore,"Johar Town, Lahore, Punjab",-,12 Marla,For Sale,-,1 day ago,
57,Residential Plot,PKR3 Crore,"Johar Town, Lahore, Punjab",-,12 Marla,For Sale,-,1 day ago,
58,Residential Plot,PKR3.5 Crore,"Johar Town, Lahore, Punjab",-,12 Marla,For Sale,-,1 day ago,
59,Residential Plot,PKR3 Crore,"Johar Town, Lahore, Punjab",-,12 Marla,For Sale,-,1 day ago,
60,Residential Plot,PKR4.35 Crore,"Johar Town, Lahore, Punjab",-,1.2 Kanal,For Sale,-,1 day ago,
61,Residential Plot,PKR3.5 Crore,"Johar Town, Lahore, Punjab",-,1.2 Kanal,For Sale,-,1 day ago,
62,Residential Plot,PKR4.5 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,1 day ago,
63,Residential Plot,PKR3 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,1 day ago,
64,Residential Plot,PKR4.5 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,1 day ago,
65,Residential Plot,PKR4.25 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,1 day ago,
66,Commercial Plot,PKR26 Crore,"Johar Town, Lahore, Punjab",-,2 Kanal,For Sale,-,2 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Security Staff"
67,Commercial Plot,PKR6.5 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Security Staff"
68,Commercial Plot,PKR3.5 Crore,"Johar Town, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Security Staff"
69,Commercial Plot,PKR23 Crore,"Johar Town, Lahore, Punjab",-,2 Kanal,For Sale,-,3 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Security Staff"
70,Residential Plot,PKR1.05 Crore,"Johar Town, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Possesion,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Security Staff"
71,Residential Plot,PKR1.62 Crore,"Johar Town, Lahore, Punjab",-,7 Marla,For Sale,-,3 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Security Staff"
72,Residential Plot,PKR3.5 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Security Staff"
73,Residential Plot,PKR4.5 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,
74,Residential Plot,PKR4.5 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants"
75,Commercial Plot,PKR20 Crore,"Johar Town, Lahore, Punjab",-,2 Kanal,For Sale,-,3 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities"
76,Commercial Plot,PKR11 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities"
77,Residential Plot,PKR3.6 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Security Staff"
78,Residential Plot,PKR34 Crore,"Johar Town, Lahore, Punjab",-,8.5 Kanal,For Sale,-,3 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Security Staff"
79,Commercial Plot,PKR30 Crore,"Johar Town, Lahore, Punjab",-,2 Kanal,For Sale,-,3 days ago,"File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall"
80,Residential Plot,PKR3.35 Crore,"Johar Town, Lahore, Punjab",-,9 Marla,For Sale,-,3 days ago,
81,Commercial Plot,PKR28 Crore,"Johar Town, Lahore, Punjab",-,4.5 Kanal,For Sale,-,4 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants"
82,Commercial Plot,PKR5.85 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,4 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants"
83,Residential Plot,PKR1.35 Crore,"Johar Town, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,
84,Residential Plot,PKR1.25 Crore,"Johar Town, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,
85,Residential Plot,PKR2.35 Crore,"Johar Town, Lahore, Punjab",-,10 Marla,For Sale,-,4 days ago,
86,Residential Plot,PKR2.65 Crore,"Johar Town, Lahore, Punjab",-,12 Marla,For Sale,-,4 days ago,
87,Commercial Plot,PKR16 Crore,"Johar Town, Lahore, Punjab",-,1 Kanal,For Sale,-,4 days ago,
88,Commercial Plot,PKR14 Crore,"Johar Town, Lahore, Punjab",-,2 Kanal,For Sale,-,4 days ago,
