,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities
23,Residential Plot,PKR28 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,20 hours ago,"File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff"
24,Residential Plot,PKR1.4 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,20 hours ago,"Possesion,Corner,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff"
25,Residential Plot,PKR29 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,5 days ago,"Possesion,Balloted,Sewerage,Electricity"
26,Residential Plot,PKR68 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,
27,Commercial Plot,PKR58 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,2.2 Marla,For Sale,-,1 week ago,
28,Residential Plot,PKR30 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,1 week ago,
29,Residential Plot,PKR30 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,
30,Residential Plot,PKR1.23 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
31,Commercial Plot,PKR2.25 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,4.2 Marla,For Sale,-,1 week ago,
32,Residential Plot,PKR1.2 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,
33,Residential Plot,PKR75 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,
34,Residential Plot,PKR33 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,1 week ago,
35,Residential Plot,PKR1.1 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,11.5 Marla,For Sale,-,1 week ago,
36,Residential Plot,PKR32 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,1 week ago,
37,Residential Plot,PKR33 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,1 week ago,
38,Commercial Plot,PKR55 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,2 Marla,For Sale,-,1 week ago,
39,Residential Plot,PKR1.1 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,11.5 Marla,For Sale,-,1 week ago,
40,Commercial Plot,PKR55 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,2 Marla,For Sale,-,1 week ago,
41,Residential Plot,PKR1.2 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,
42,Residential Plot,PKR1.4 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,20 hours ago,"Possesion,Corner,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff"
43,Residential Plot,PKR1 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,20 hours ago,
44,Residential Plot,PKR52 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,20 hours ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff"
45,Residential Plot,PKR1.35 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,20 hours ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places"
46,Commercial Plot,PKR2 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,20 hours ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places"
47,Residential Plot,PKR1.95 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,1 day ago,
48,Residential Plot,PKR2 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,1 day ago,
49,Residential Plot,PKR1.5 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,2 days ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms)"
50,Residential Plot,PKR1.23 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
51,Residential Plot,PKR98 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,2 weeks ago,
52,Residential Plot,PKR1.48 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,2 weeks ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants"
53,Residential Plot,PKR32 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,2 weeks ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service"
54,Residential Plot,PKR57 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,2 weeks ago,
55,Residential Plot,PKR70 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,
56,Commercial Plot,PKR5.5 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,2 Kanal,For Sale,-,3 weeks ago,"Possesion,Balloted,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities"
57,Residential Plot,PKR48 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,
58,Residential Plot,PKR29.5 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,4 weeks ago,
59,Residential Plot,PKR79 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,
60,Residential Plot,PKR32 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,4 weeks ago,
61,Residential Plot,PKR31 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,4 weeks ago,
62,Commercial Plot,PKR1.25 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,8 Marla,For Sale,-,4 weeks ago,
63,Commercial Plot,PKR27 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,2 Marla,For Sale,-,4 weeks ago,
64,Commercial Plot,PKR90 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,4.2 Marla,For Sale,-,4 weeks ago,
65,Residential Plot,PKR1.4 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,4 weeks ago,
66,Residential Plot,PKR1 Crore,"Formanites Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,
67,Residential Plot,PKR29 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,2 days ago,
68,Residential Plot,PKR35 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,2 days ago,
69,Residential Plot,PKR30 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,2 days ago,
70,Residential Plot,PKR40 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,2 days ago,
71,Residential Plot,PKR50 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,2 days ago,
72,Residential Plot,PKR50 Lakh,"Formanites Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,
