,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities
124,Residential Plot,PKR6.4 Crore,"Valencia Housing Society, Lahore, Punjab",-,2 Kanal,For Sale,-,3 weeks ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities"
125,Residential Plot,PKR6.5 Crore,"Valencia Housing Society, Lahore, Punjab",-,2 Kanal,For Sale,-,3 weeks ago,"Possesion,Park Facing,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities"
126,Residential Plot,PKR13.5 Crore,"Valencia Housing Society, Lahore, Punjab",-,4 Kanal,For Sale,-,3 weeks ago,
127,Residential Plot,PKR3.35 Crore,"Valencia Housing Society, Lahore, Punjab",4,1 Kanal,For Sale,3,4 weeks ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Other Facilities"
128,Residential Plot,PKR2 Crore,"Valencia Housing Society, Lahore, Punjab",-,10 Marla,For Sale,-,4 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply"
129,Residential Plot,PKR3.3 Crore,"Valencia Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,1 month ago,
130,Residential Plot,PKR1.9 Crore,"Valencia Housing Society, Lahore, Punjab",-,10.5 Marla,For Sale,-,2 months ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply"
131,Residential Plot,PKR2.25 Crore,"Valencia Housing Society, Lahore, Punjab",-,10 Marla,For Sale,-,2 months ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply"
132,Residential Plot,PKR2.8 Crore,"Valencia Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,2 months ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply"
133,Residential Plot,PKR3.25 Crore,"Valencia Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,2 months ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply"
134,Residential Plot,PKR3.25 Crore,"Valencia Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,2 months ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply"
135,Commercial Plot,PKR3.5 Crore,"Valencia Housing Society, Lahore, Punjab",-,9 Marla,For Sale,-,3 months ago,"Electricity,Water Supply,Sui Gas,Boundary Wall"
136,Residential Plot,PKR3.8 Crore,"Valencia Housing Society, Lahore, Punjab",-,1.2 Kanal,For Sale,-,3 months ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities"
137,Residential Plot,PKR1.25 Crore,"Valencia Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,3 months ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply"
138,Residential Plot,PKR1.1 Crore,"Valencia Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,3 months ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply"
139,Residential Plot,PKR1 Crore,"Valencia Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,3 months ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply"
140,Residential Plot,PKR1.7 Crore,"Valencia Housing Society, Lahore, Punjab",-,10 Marla,For Sale,-,3 months ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply"
141,Residential Plot,PKR1.75 Crore,"Valencia Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,3 months ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply"
142,Residential Plot,PKR3 Crore,"Valencia Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,3 months ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply"
143,Residential Plot,PKR2.35 Crore,"Valencia Housing Society, Lahore, Punjab",-,10 Marla,For Sale,-,3 months ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply"
144,Residential Plot,PKR3.6 Crore,"Valencia Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,3 months ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply"
145,Residential Plot,PKR6.6 Crore,"Valencia Housing Society, Lahore, Punjab",-,2 Kanal,For Sale,-,3 months ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply"
146,Residential Plot,PKR3 Crore,"Valencia Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,3 months ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply"
147,Residential Plot,PKR5.5 Crore,"Valencia Housing Society, Lahore, Punjab",-,2 Kanal,For Sale,-,3 months ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply"
148,Residential Plot,PKR3.67 Crore,"Valencia Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,5 months ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places"
149,Residential Plot,PKR85 Lakh,"Valencia Housing Society, Lahore, Punjab",-,4 Marla,For Sale,-,6 months ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places"
150,Residential Plot,PKR85 Lakh,"Valencia Housing Society, Lahore, Punjab",-,4 Marla,For Sale,-,6 months ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Other Facilities"
151,Residential Plot,PKR2.8 Crore,"Valencia Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,6 months ago,
152,Residential Plot,PKR3.15 Crore,"Valencia Housing Society, Lahore, Punjab",-,1 Kanal,For Sale,-,6 months ago,
153,Commercial Plot,PKR30 Crore,"Valencia Housing Society, Lahore, Punjab",-,11 Marla,For Sale,-,6 months ago,
154,Residential Plot,PKR3.6 Crore,"Valencia Housing Society, Lahore, Punjab",-,1.1 Kanal,For Sale,-,7 months ago,Corner
155,Commercial Plot,PKR2.75 Crore,"Valencia Housing Society, Lahore, Punjab",-,7.8 Marla,For Sale,-,8 months ago,
