,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities,advance,Monthly installment,Remaining installments
55,Residential Plot,PKR60 Lakh,"BRB Canal Road, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Maintenance Staff,Security Staff,Facilities for Disabled",,,
56,,,,,,,,,,,,
57,,,,,,,,,,,,
58,,,,,,,,,,,,
59,,,,,,,,,,,,
60,,,,,,,,,,,,
61,,,,,,,,,,,,
62,,,,,,,,,,,,
63,,,,,,,,,,,,
64,,,,,,,,,,,,
65,,,,,,,,,,,,
66,,,,,,,,,,,,
67,,,,,,,,,,,,
68,,,,,,,,,,,,
69,,,,,,,,,,,,
70,,,,,,,,,,,,
71,Residential Plot,PKR13.5 Lakh,"BRB Canal Road, Lahore, Punjab",-,3 Marla,For Sale,-,4 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff",PKR4 Lakh,PKR12 Thousand,36 Months
72,Residential Plot,PKR3.8 Crore,"BRB Canal Road, Lahore, Punjab",-,4 Kanal,For Sale,-,4 days ago,,,,
73,Residential Plot,PKR22.5 Lakh,"BRB Canal Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,,,
74,Residential Plot,PKR22.5 Lakh,"BRB Canal Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,,,
75,Residential Plot,PKR13.5 Lakh,"BRB Canal Road, Lahore, Punjab",-,3 Marla,For Sale,-,5 days ago,,,,
76,Residential Plot,PKR22.5 Lakh,"BRB Canal Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,,,
77,Residential Plot,PKR13.5 Lakh,"BRB Canal Road, Lahore, Punjab",-,3 Marla,For Sale,-,5 days ago,,,,
78,Residential Plot,PKR13.5 Lakh,"BRB Canal Road, Lahore, Punjab",-,3 Marla,For Sale,-,5 days ago,,,,
79,Residential Plot,PKR22.5 Lakh,"BRB Canal Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,,,
80,Residential Plot,PKR22.5 Lakh,"BRB Canal Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,,,
81,Residential Plot,PKR22.5 Lakh,"BRB Canal Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,,,
82,Residential Plot,PKR13.5 Lakh,"BRB Canal Road, Lahore, Punjab",-,3 Marla,For Sale,-,5 days ago,,,,
83,Residential Plot,PKR13.5 Lakh,"BRB Canal Road, Lahore, Punjab",-,3 Marla,For Sale,-,5 days ago,,,,
84,Residential Plot,PKR22.5 Lakh,"BRB Canal Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,,,
85,Residential Plot,PKR22.5 Lakh,"BRB Canal Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,,,
86,Residential Plot,PKR22.5 Lakh,"BRB Canal Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,,,
87,Residential Plot,PKR13.5 Lakh,"BRB Canal Road, Lahore, Punjab",-,3 Marla,For Sale,-,5 days ago,,,,
88,,,,,,,,,,,,
89,,,,,,,,,,,,
90,,,,,,,,,,,,
91,,,,,,,,,,,,
92,,,,,,,,,,,,
93,,,,,,,,,,,,
94,,,,,,,,,,,,
95,,,,,,,,,,,,
96,,,,,,,,,,,,
97,,,,,,,,,,,,
98,,,,,,,,,,,,
99,,,,,,,,,,,,
100,Residential Plot,PKR11 Lakh,"BRB Canal Road, Lahore, Punjab",-,3 Marla,For Sale,-,5 days ago,,,,
101,Residential Plot,PKR11 Lakh,"BRB Canal Road, Lahore, Punjab",-,3 Marla,For Sale,-,5 days ago,,,,
102,Residential Plot,PKR11 Lakh,"BRB Canal Road, Lahore, Punjab",-,3 Marla,For Sale,-,5 days ago,,,,
103,Residential Plot,PKR11 Lakh,"BRB Canal Road, Lahore, Punjab",-,3 Marla,For Sale,-,5 days ago,,,,
104,Residential Plot,PKR4 Crore,"BRB Canal Road, Lahore, Punjab",-,4 Kanal,For Sale,-,6 days ago,,,,
105,,,,,,,,,,,,
106,,,,,,,,,,,,
107,,,,,,,,,,,,
108,Plot File,PKR4.5 Lakh,"BRB Canal Road, Lahore, Punjab",-,4.4 Marla,For Sale,-,5 months ago,,,,
