,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities,advance,Monthly installment,Remaining installments
13130,Residential Plot,PKR2.25 Crore,"DHA Defence, Lahore, Punjab",-,1 Kanal,For Sale,-,1 month ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
13131,Residential Plot,PKR2.75 Crore,"DHA Defence, Lahore, Punjab",-,1 Kanal,For Sale,-,1 month ago,,,,
13132,Residential Plot,PKR1.05 Crore,"DHA Defence, Lahore, Punjab",-,5 Marla,For Sale,-,1 month ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
13133,Residential Plot,PKR1 Crore,"DHA Defence, Lahore, Punjab",-,5 Marla,For Sale,-,1 month ago,,,,
13134,Commercial Plot,PKR2.12 Crore,"DHA Defence, Lahore, Punjab",-,4 Marla,For Sale,-,1 month ago,,,,
13135,Plot File,PKR52 Lakh,"DHA Defence, Lahore, Punjab",-,5 Marla,For Sale,-,1 month ago,,,,
13136,Residential Plot,PKR2.7 Crore,"DHA Defence, Lahore, Punjab",-,1 Kanal,For Sale,-,1 month ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service",,,
13137,Residential Plot,PKR2.45 Crore,"DHA Defence, Lahore, Punjab",-,1 Kanal,For Sale,-,1 month ago,"Sewerage,Electricity,Water Supply,Sui Gas",,,
13138,Residential Plot,PKR84 Lakh,"DHA Defence, Lahore, Punjab",-,5 Marla,For Sale,-,1 month ago,"Sewerage,Electricity,Water Supply,Sui Gas",,,
13139,Residential Plot,PKR2.55 Crore,"DHA Defence, Lahore, Punjab",-,1 Kanal,For Sale,-,1 month ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service",,,
13140,Residential Plot,PKR2.05 Crore,"DHA Defence, Lahore, Punjab",-,1 Kanal,For Sale,-,1 month ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service",,,
13141,Residential Plot,PKR2.05 Crore,"DHA Defence, Lahore, Punjab",-,1 Kanal,For Sale,-,1 month ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service",,,
