,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities
49,Residential Plot,PKR47 Lakh,"Highcourt Society, Lahore, Punjab",-,8 Marla,For Sale,-,6 days ago,
50,Residential Plot,PKR70 Lakh,"Highcourt Society, Lahore, Punjab",-,8 Marla,For Sale,-,6 days ago,
51,Residential Plot,PKR50 Lakh,"Highcourt Society, Lahore, Punjab",-,4 Marla,For Sale,-,6 days ago,
52,Residential Plot,PKR55 Lakh,"Highcourt Society, Lahore, Punjab",-,4 Marla,For Sale,-,6 days ago,
53,Residential Plot,PKR40 Lakh,"Highcourt Society, Lahore, Punjab",-,4 Marla,For Sale,-,6 days ago,
54,Residential Plot,PKR75 Lakh,"Highcourt Society, Lahore, Punjab",-,8 Marla,For Sale,-,6 days ago,
55,Residential Plot,PKR50 Lakh,"Highcourt Society, Lahore, Punjab",-,4 Marla,For Sale,-,6 days ago,
56,Residential Plot,PKR65 Lakh,"Highcourt Society, Lahore, Punjab",-,8 Marla,For Sale,-,6 days ago,
57,Residential Plot,PKR42 Lakh,"Highcourt Society, Lahore, Punjab",-,4 Marla,For Sale,-,6 days ago,
58,Residential Plot,PKR65 Lakh,"Highcourt Society, Lahore, Punjab",-,8 Marla,For Sale,-,6 days ago,
59,Residential Plot,PKR30 Lakh,"Highcourt Society, Lahore, Punjab",-,4 Marla,For Sale,-,6 days ago,
60,Residential Plot,PKR32 Lakh,"Highcourt Society, Lahore, Punjab",-,4 Marla,For Sale,-,6 days ago,
61,Residential Plot,PKR28 Lakh,"Highcourt Society, Lahore, Punjab",-,4 Marla,For Sale,-,6 days ago,
62,Residential Plot,PKR45 Lakh,"Highcourt Society, Lahore, Punjab",-,8 Marla,For Sale,-,6 days ago,
63,Residential Plot,PKR25 Lakh,"Highcourt Society, Lahore, Punjab",-,4 Marla,For Sale,-,6 days ago,
64,Residential Plot,PKR55 Lakh,"Highcourt Society, Lahore, Punjab",-,4 Marla,For Sale,-,6 days ago,
65,Residential Plot,PKR75 Lakh,"Highcourt Society, Lahore, Punjab",-,8 Marla,For Sale,-,6 days ago,
66,Residential Plot,PKR70 Lakh,"Highcourt Society, Lahore, Punjab",-,8 Marla,For Sale,-,6 days ago,
67,Residential Plot,PKR67 Lakh,"Highcourt Society, Lahore, Punjab",-,8 Marla,For Sale,-,6 days ago,
68,Residential Plot,PKR35 Lakh,"Highcourt Society, Lahore, Punjab",-,4 Marla,For Sale,-,6 days ago,
69,Residential Plot,PKR75 Lakh,"Highcourt Society, Lahore, Punjab",-,8 Marla,For Sale,-,6 days ago,
70,Residential Plot,PKR45 Lakh,"Highcourt Society, Lahore, Punjab",-,4 Marla,For Sale,-,6 days ago,
71,Residential Plot,PKR70 Lakh,"Highcourt Society, Lahore, Punjab",-,8 Marla,For Sale,-,6 days ago,
72,Residential Plot,PKR55 Lakh,"Highcourt Society, Lahore, Punjab",-,8 Marla,For Sale,-,6 days ago,
73,Residential Plot,PKR60 Lakh,"Highcourt Society, Lahore, Punjab",-,8 Marla,For Sale,-,6 days ago,
74,Residential Plot,PKR60 Lakh,"Highcourt Society, Lahore, Punjab",-,8 Marla,For Sale,-,6 days ago,
75,Residential Plot,PKR60 Lakh,"Highcourt Society, Lahore, Punjab",-,8 Marla,For Sale,-,6 days ago,
76,Residential Plot,PKR60 Lakh,"Highcourt Society, Lahore, Punjab",-,8 Marla,For Sale,-,6 days ago,
77,Residential Plot,PKR28 Lakh,"Highcourt Society, Lahore, Punjab",-,4 Marla,For Sale,-,6 days ago,
78,Residential Plot,PKR76 Lakh,"Highcourt Society, Lahore, Punjab",-,8 Marla,For Sale,-,6 days ago,
79,Residential Plot,PKR74 Lakh,"Highcourt Society, Lahore, Punjab",-,8 Marla,For Sale,-,6 days ago,
80,Residential Plot,PKR33 Lakh,"Highcourt Society, Lahore, Punjab",-,4 Marla,For Sale,-,1 week ago,
81,Residential Plot,PKR70 Lakh,"Highcourt Society, Lahore, Punjab",-,8 Marla,For Sale,-,1 week ago,
82,Residential Plot,PKR50 Lakh,"Highcourt Society, Lahore, Punjab",-,8 Marla,For Sale,-,1 week ago,
83,Residential Plot,PKR60 Lakh,"Highcourt Society, Lahore, Punjab",-,4 Marla,For Sale,-,1 week ago,
84,Residential Plot,PKR52 Lakh,"Highcourt Society, Lahore, Punjab",-,4 Marla,For Sale,-,1 week ago,
85,Residential Plot,PKR47 Lakh,"Highcourt Society, Lahore, Punjab",-,4 Marla,For Sale,-,1 week ago,
86,Residential Plot,PKR55 Lakh,"Highcourt Society, Lahore, Punjab",-,4 Marla,For Sale,-,2 weeks ago,"Possesion,Corner,Park Facing,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants"
87,Residential Plot,PKR65 Lakh,"Highcourt Society, Lahore, Punjab",-,8 Marla,For Sale,-,2 weeks ago,"Possesion,Corner,Park Facing,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants"
88,Residential Plot,PKR75 Lakh,"Highcourt Society, Lahore, Punjab",-,8 Marla,For Sale,-,2 weeks ago,
89,Residential Plot,PKR42 Lakh,"Highcourt Society, Lahore, Punjab",-,4 Marla,For Sale,-,2 weeks ago,
90,Residential Plot,PKR70 Lakh,"Highcourt Society, Lahore, Punjab",-,8 Marla,For Sale,-,2 hours ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants"
91,Residential Plot,PKR85 Lakh,"Highcourt Society, Lahore, Punjab",-,8 Marla,For Sale,-,3 weeks ago,
92,Residential Plot,PKR80 Lakh,"Highcourt Society, Lahore, Punjab",-,8 Marla,For Sale,-,3 weeks ago,
93,Residential Plot,PKR70 Lakh,"Highcourt Society, Lahore, Punjab",-,8 Marla,For Sale,-,3 weeks ago,"Possesion,Corner,Park Facing,File,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants"
94,Commercial Plot,PKR40 Lakh,"Highcourt Society, Lahore, Punjab",-,2 Marla,For Sale,-,4 weeks ago,
95,Residential Plot,PKR47 Lakh,"Highcourt Society, Lahore, Punjab",-,4 Marla,For Sale,-,1 month ago,
96,Residential Plot,PKR28 Lakh,"Highcourt Society, Lahore, Punjab",-,4 Marla,For Sale,-,1 month ago,
97,Residential Plot,PKR29 Lakh,"Highcourt Society, Lahore, Punjab",-,4 Marla,For Sale,-,1 month ago,
98,Residential Plot,PKR67 Lakh,"Highcourt Society, Lahore, Punjab",-,8 Marla,For Sale,-,1 month ago,
