,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities
52,Residential Plot,PKR30 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,
53,Residential Plot,PKR26.5 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,
54,Residential Plot,PKR26 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,
55,Residential Plot,PKR27 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,
56,Residential Plot,PKR38 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,8 Marla,For Sale,-,6 days ago,
57,Residential Plot,PKR30 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,
58,Residential Plot,PKR31.5 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,8 Marla,For Sale,-,1 week ago,
59,Residential Plot,PKR26.5 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,
60,Residential Plot,PKR30 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,
61,Residential Plot,PKR33 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,8 Marla,For Sale,-,2 weeks ago,
62,Residential Plot,PKR31 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Security Staff"
63,Residential Plot,PKR26.5 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,
64,Residential Plot,PKR27.5 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,
65,Residential Plot,PKR28 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,"Possesion,File,Balloted,Sewerage,Electricity"
66,Residential Plot,PKR31 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,
67,Residential Plot,PKR32 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Possesion,Sewerage,Electricity,Water Supply,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities"
68,Residential Plot,PKR27 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,
69,Residential Plot,PKR27.15 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places"
70,Residential Plot,PKR27 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities"
71,Residential Plot,PKR27 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas"
72,Residential Plot,PKR24 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas"
73,Residential Plot,PKR36 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,8 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas"
74,Residential Plot,PKR29 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas"
75,Residential Plot,PKR33 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,8 Marla,For Sale,-,3 weeks ago,
76,Residential Plot,PKR43 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,8 Marla,For Sale,-,3 weeks ago,
77,Residential Plot,PKR47 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,8 Marla,For Sale,-,3 weeks ago,
78,Residential Plot,PKR31.5 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,
79,Residential Plot,PKR28.5 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply"
80,Residential Plot,PKR50 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,8 Marla,For Sale,-,4 weeks ago,
81,Residential Plot,PKR40 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,8 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas"
82,Residential Plot,PKR36 Lakh,"Bahria Education & Medical City, Lahore, Punjab",-,8 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas"
