,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities,advance,Monthly installment,Remaining installments
0,Commercial Plot,PKR5.5 Crore,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,3 hours ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff",,,
1,Residential Plot,PKR2.4 Crore,"Bahria Town, Lahore, Punjab",-,18 Marla,For Sale,-,2 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff",,,
2,Commercial Plot,PKR9 Crore,"Bahria Town, Lahore, Punjab",-,8 Marla,For Sale,-,2 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff",,,
3,Residential Plot,PKR2.5 Crore,"Bahria Town, Lahore, Punjab",-,1 Kanal,For Sale,-,2 days ago,,,,
4,Residential Plot,PKR69 Lakh,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
5,Commercial Plot,PKR1.8 Crore,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
6,Commercial Plot,PKR5.5 Crore,"Bahria Town, Lahore, Punjab",-,5.5 Marla,For Sale,-,2 days ago,"Possesion,Corner,Park Facing,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places",,,
7,Residential Plot,PKR2.8 Crore,"Bahria Town, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,,,,
8,Commercial Plot,PKR5.5 Crore,"Bahria Town, Lahore, Punjab",-,6 Marla,For Sale,-,3 days ago,"Sewerage,Electricity,Water Supply,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Facilities",,,
9,Commercial Plot,PKR10 Crore,"Bahria Town, Lahore, Punjab",-,8.5 Marla,For Sale,-,3 days ago,,,,
10,Commercial Plot,PKR5.5 Crore,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff",,,
11,Residential Plot,PKR85 Lakh,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
12,Residential Plot,PKR1.3 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Security Staff",,,
13,Residential Plot,PKR2.4 Crore,"Bahria Town, Lahore, Punjab",-,13.6 Marla,For Sale,-,2 days ago,,,,
14,Commercial Plot,PKR3 Crore,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
15,Residential Plot,PKR2.9 Crore,"Bahria Town, Lahore, Punjab",-,1 Kanal,For Sale,-,2 days ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
16,Residential Plot,PKR1 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
17,Residential Plot,PKR1.6 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places",,,
18,Residential Plot,PKR85 Lakh,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,"Possesion,Disputed,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
19,Residential Plot,PKR1.2 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,"Possesion,Corner,Disputed,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
20,Residential Plot,PKR75 Lakh,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,"Possesion,Disputed,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
21,Residential Plot,PKR2.35 Crore,"Bahria Town, Lahore, Punjab",-,1 Kanal,For Sale,-,2 days ago,,,,
22,Residential Plot,PKR3.2 Crore,"Bahria Town, Lahore, Punjab",-,1 Kanal,For Sale,-,2 days ago,,,,
23,Residential Plot,PKR2.8 Crore,"Bahria Town, Lahore, Punjab",-,1 Kanal,For Sale,-,2 days ago,,,,
24,Residential Plot,PKR3.05 Crore,"Bahria Town, Lahore, Punjab",-,1 Kanal,For Sale,-,2 days ago,,,,
25,Residential Plot,PKR1.8 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
26,Residential Plot,PKR55 Lakh,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
27,Residential Plot,PKR85 Lakh,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,,,,
28,Residential Plot,PKR1.45 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,"Possesion,Balloted,Sewerage,Electricity,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places",,,
29,Residential Plot,PKR1.75 Crore,"Bahria Town, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,,,,
30,Commercial Plot,PKR5.9 Crore,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
31,Residential Plot,PKR95 Lakh,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places",,,
32,Commercial Plot,PKR2.25 Crore,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
33,Residential Plot,PKR1.95 Crore,"Bahria Town, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,,,,
34,Residential Plot,PKR1.25 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,,,,
35,Residential Plot,PKR55 Lakh,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,,,,
36,Residential Plot,PKR95 Lakh,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,,,,
37,Residential Plot,PKR90 Lakh,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
38,Commercial Plot,PKR2.5 Crore,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,"Possesion,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
39,Residential Plot,PKR1.1 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas,Security Staff",,,
40,Residential Plot,PKR80 Lakh,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,"Possesion,Park Facing,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
41,Commercial Plot,PKR2.9 Crore,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,,,,
42,Residential Plot,PKR3.2 Crore,"Bahria Town, Lahore, Punjab",-,1 Kanal,For Sale,-,2 days ago,,,,
43,Residential Plot,PKR1.5 Crore,"Bahria Town, Lahore, Punjab",-,1 Kanal,For Sale,-,2 days ago,,,,
44,Residential Plot,PKR3.15 Crore,"Bahria Town, Lahore, Punjab",-,1 Kanal,For Sale,-,2 days ago,,,,
45,Residential Plot,PKR2.6 Crore,"Bahria Town, Lahore, Punjab",-,1 Kanal,For Sale,-,2 days ago,,,,
46,Residential Plot,PKR1.95 Crore,"Bahria Town, Lahore, Punjab",-,1 Kanal,For Sale,-,2 days ago,,,,
47,Residential Plot,PKR1.5 Crore,"Bahria Town, Lahore, Punjab",-,1 Kanal,For Sale,-,2 days ago,,,,
48,Residential Plot,PKR90 Lakh,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
49,Residential Plot,PKR1.85 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
50,Residential Plot,PKR2.2 Crore,"Bahria Town, Lahore, Punjab",-,1 Kanal,For Sale,-,4 days ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
51,Residential Plot,PKR6 Crore,"Bahria Town, Lahore, Punjab",-,2 Kanal,For Sale,-,4 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
52,Commercial Plot,PKR9 Crore,"Bahria Town, Lahore, Punjab",-,8 Marla,For Sale,-,3 hours ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff",,,
53,Residential Plot,PKR1.35 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,6 days ago,,,,
54,Residential Plot,PKR1.65 Crore,"Bahria Town, Lahore, Punjab",-,1 Kanal,For Sale,-,6 days ago,,,,
55,Commercial Plot,PKR3 Crore,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
56,Commercial Plot,PKR2.75 Crore,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
57,Residential Plot,PKR1.28 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,,,,
58,Residential Plot,PKR7.99 Crore,"Bahria Town, Lahore, Punjab",-,3 Kanal,For Sale,-,8 hours ago,"Possesion,Corner,Park Facing,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff",,,
59,Residential Plot,PKR2.4 Crore,"Bahria Town, Lahore, Punjab",-,1 Kanal,For Sale,-,5 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
60,Residential Plot,PKR2.2 Crore,"Bahria Town, Lahore, Punjab",-,1 Kanal,For Sale,-,2 days ago,"Possesion,Sewerage,Electricity,Water Supply,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
61,Residential Plot,PKR75.9 Lakh,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
62,Residential Plot,PKR1.9 Crore,"Bahria Town, Lahore, Punjab",-,1 Kanal,For Sale,-,2 days ago,"Possesion,Park Facing,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
63,Residential Plot,PKR75 Lakh,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
64,Residential Plot,PKR2.2 Crore,"Bahria Town, Lahore, Punjab",-,1 Kanal,For Sale,-,2 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places",PKR1 Crore,PKR1.2 Crore,1 Months
65,Commercial Plot,PKR3.15 Crore,"Bahria Town, Lahore, Punjab",-,5.3 Marla,For Sale,-,20 hours ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
66,Commercial Plot,PKR4.75 Crore,"Bahria Town, Lahore, Punjab",-,5.3 Marla,For Sale,-,2 days ago,,,,
67,Residential Plot,PKR85 Lakh,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
68,Residential Plot,PKR1.3 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
69,Residential Plot,PKR1.25 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
70,Residential Plot,PKR1.4 Crore,"Bahria Town, Lahore, Punjab",-,11.5 Marla,For Sale,-,2 days ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places",,,
71,Residential Plot,PKR88 Lakh,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,"Possesion,Sewerage,Electricity,Water Supply,Boundary Wall",,,
72,Residential Plot,PKR75 Lakh,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,"Possesion,Corner,Park Facing,Sewerage,Electricity,Water Supply,Boundary Wall,Security Staff",,,
73,Residential Plot,PKR1.02 Crore,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,"Possesion,Sewerage,Electricity,Water Supply,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
74,Residential Plot,PKR1.65 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
75,Residential Plot,PKR85 Lakh,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
76,Residential Plot,PKR1.45 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,1 day ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
77,Commercial Plot,PKR11.5 Crore,"Bahria Town, Lahore, Punjab",-,8 Marla,For Sale,-,9 hours ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff",,,
78,Residential Plot,PKR85 Lakh,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,9 hours ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
79,Residential Plot,PKR80 Lakh,"Bahria Town, Lahore, Punjab",-,7 Marla,For Sale,-,1 day ago,,,,
80,Residential Plot,PKR2 Crore,"Bahria Town, Lahore, Punjab",-,1 Kanal,For Sale,-,5 days ago,,,,
81,Residential Plot,PKR82 Lakh,"Bahria Town, Lahore, Punjab",-,8 Marla,For Sale,-,1 day ago,,,,
82,Residential Plot,PKR1.25 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,,,,
83,Residential Plot,PKR1.45 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Security Staff",,,
84,Residential Plot,PKR53 Lakh,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
85,Residential Plot,PKR80 Lakh,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
86,Residential Plot,PKR88 Lakh,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Security Staff",,,
87,Residential Plot,PKR1.28 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,"Possesion,Corner,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places",,,
88,Residential Plot,PKR3.4 Crore,"Bahria Town, Lahore, Punjab",-,1 Kanal,For Sale,-,2 days ago,,,,
89,Residential Plot,PKR3.6 Crore,"Bahria Town, Lahore, Punjab",-,1 Kanal,For Sale,-,2 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Security Staff",,,
90,Commercial Plot,PKR3.1 Crore,"Bahria Town, Lahore, Punjab",-,4 Marla,For Sale,-,2 days ago,"Possesion,Corner,Park Facing,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
91,Residential Plot,PKR1.45 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
92,Residential Plot,PKR1.6 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
93,Residential Plot,PKR1.65 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
94,Residential Plot,PKR1.72 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
95,Residential Plot,PKR1.37 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
96,Residential Plot,PKR85 Lakh,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
97,Residential Plot,PKR1.05 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
98,Residential Plot,PKR1.65 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
99,Residential Plot,PKR1.42 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
100,Residential Plot,PKR1.45 Crore,"Bahria Town, Lahore, Punjab",-,8 Marla,For Sale,-,2 weeks ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places",,,
101,Residential Plot,PKR1.1 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,3 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places",,,
102,Residential Plot,PKR1.3 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,3 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places",,,
103,Commercial Plot,PKR3.9 Crore,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,"Corner,File,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
104,Residential Plot,PKR79 Lakh,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,"Park Facing,File,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall",,,
105,Residential Plot,PKR1.72 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall,Security Staff",,,
106,Residential Plot,PKR1.93 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
107,Residential Plot,PKR75 Lakh,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,1 day ago,,,,
108,Residential Plot,PKR55 Lakh,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
109,Residential Plot,PKR52 Lakh,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Facilities",PKR26 Lakh,PKR8.5 Lakh,3 Months
110,Residential Plot,PKR75 Lakh,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Security Staff",,,
111,Residential Plot,PKR1.25 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Security Staff",,,
112,Residential Plot,PKR95 Lakh,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,,,,
113,Residential Plot,PKR78 Lakh,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
114,Residential Plot,PKR1.24 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
115,Commercial Plot,PKR9.5 Crore,"Bahria Town, Lahore, Punjab",-,8 Marla,For Sale,-,20 hours ago,"Possesion,Corner,Park Facing,Sewerage,Electricity,Water Supply,Boundary Wall,Security Staff",,,
116,Commercial Plot,PKR11.5 Crore,"Bahria Town, Lahore, Punjab",-,8 Marla,For Sale,-,20 hours ago,,,,
117,Residential Plot,PKR1.17 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
118,Residential Plot,PKR92 Lakh,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,,,,
119,Residential Plot,PKR1.44 Crore,"Bahria Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
120,Residential Plot,PKR2.1 Crore,"Bahria Town, Lahore, Punjab",-,1 Kanal,For Sale,-,2 days ago,,,,
121,Residential Plot,PKR2.8 Crore,"Bahria Town, Lahore, Punjab",-,1 Kanal,For Sale,-,2 days ago,,,,
122,Residential Plot,PKR2.1 Crore,"Bahria Town, Lahore, Punjab",-,1 Kanal,For Sale,-,2 days ago,,,,
123,Residential Plot,PKR2.65 Crore,"Bahria Town, Lahore, Punjab",-,1 Kanal,For Sale,-,2 days ago,,,,
124,Residential Plot,PKR4 Crore,"Bahria Town, Lahore, Punjab",-,1 Kanal,For Sale,-,2 days ago,,,,
125,Residential Plot,PKR75 Lakh,"Bahria Town, Lahore, Punjab",-,8 Marla,For Sale,-,2 weeks ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Other Facilities",PKR37.5 Lakh,PKR12 Lakh,3 Months
126,Residential Plot,PKR1.15 Crore,"Bahria Town, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Balloted,Sewerage,Electricity,Water Supply",,,
