,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities
58,Residential Plot,PKR4.8 Crore,"EME Society, Lahore, Punjab",-,1 Kanal,For Sale,-,6 days ago,
59,Residential Plot,PKR5.25 Crore,"EME Society, Lahore, Punjab",-,1 Kanal,For Sale,-,6 days ago,
60,Residential Plot,PKR5 Crore,"EME Society, Lahore, Punjab",-,1 Kanal,For Sale,-,6 days ago,
61,Residential Plot,PKR4.75 Crore,"EME Society, Lahore, Punjab",-,1 Kanal,For Sale,-,6 days ago,
62,Residential Plot,PKR3.7 Crore,"EME Society, Lahore, Punjab",-,1 Kanal,For Sale,-,6 days ago,
63,Residential Plot,PKR5 Crore,"EME Society, Lahore, Punjab",-,1 Kanal,For Sale,-,6 days ago,
64,Residential Plot,PKR3.5 Crore,"EME Society, Lahore, Punjab",-,1 Kanal,For Sale,-,6 days ago,
65,Residential Plot,PKR3.15 Crore,"EME Society, Lahore, Punjab",-,1 Kanal,For Sale,-,6 days ago,
66,Residential Plot,PKR13 Crore,"EME Society, Lahore, Punjab",-,2 Kanal,For Sale,-,6 days ago,
67,Residential Plot,PKR4.9 Crore,"EME Society, Lahore, Punjab",-,1 Kanal,For Sale,-,6 days ago,
68,Residential Plot,PKR11 Crore,"EME Society, Lahore, Punjab",-,2 Kanal,For Sale,-,6 days ago,
69,Residential Plot,PKR4.8 Crore,"EME Society, Lahore, Punjab",-,1 Kanal,For Sale,-,6 days ago,
70,Residential Plot,PKR3.95 Crore,"EME Society, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
71,Residential Plot,PKR10.5 Crore,"EME Society, Lahore, Punjab",-,2 Kanal,For Sale,-,1 week ago,
72,Residential Plot,PKR3.55 Crore,"EME Society, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
73,Residential Plot,PKR3.55 Crore,"EME Society, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
74,Residential Plot,PKR5 Crore,"EME Society, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
75,Residential Plot,PKR5 Crore,"EME Society, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
76,Residential Plot,PKR3.8 Crore,"EME Society, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
77,Residential Plot,PKR4.55 Crore,"EME Society, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places"
78,Residential Plot,PKR6.5 Crore,"EME Society, Lahore, Punjab",-,1.6 Kanal,For Sale,-,1 week ago,
79,Residential Plot,PKR1.95 Crore,"EME Society, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,"Possesion,Corner,Park Facing,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Security Staff"
80,Residential Plot,PKR9 Crore,"EME Society, Lahore, Punjab",-,2 Kanal,For Sale,-,1 week ago,
81,Residential Plot,PKR6.5 Crore,"EME Society, Lahore, Punjab",-,2 Kanal,For Sale,-,1 week ago,
82,Residential Plot,PKR2 Crore,"EME Society, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,
83,Residential Plot,PKR6.25 Crore,"EME Society, Lahore, Punjab",-,2 Kanal,For Sale,-,1 week ago,
84,Residential Plot,PKR5 Crore,"EME Society, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
85,Residential Plot,PKR3.75 Crore,"EME Society, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
86,Residential Plot,PKR3.75 Crore,"EME Society, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
87,Residential Plot,PKR9.75 Crore,"EME Society, Lahore, Punjab",-,2 Kanal,For Sale,-,1 week ago,
88,Residential Plot,PKR14 Crore,"EME Society, Lahore, Punjab",-,2 Kanal,For Sale,-,1 week ago,
89,Residential Plot,PKR5.5 Crore,"EME Society, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
90,Residential Plot,PKR4.4 Crore,"EME Society, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
91,Residential Plot,PKR3.52 Crore,"EME Society, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service"
92,Residential Plot,PKR11 Crore,"EME Society, Lahore, Punjab",-,2 Kanal,For Sale,-,2 weeks ago,
93,Residential Plot,PKR3.5 Crore,"EME Society, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,
94,Residential Plot,PKR2.1 Crore,"EME Society, Lahore, Punjab",-,10 Marla,For Sale,-,2 weeks ago,
95,Residential Plot,PKR2.45 Crore,"EME Society, Lahore, Punjab",-,10 Marla,For Sale,-,2 weeks ago,
96,Residential Plot,PKR3.25 Crore,"EME Society, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,
97,Residential Plot,PKR12 Crore,"EME Society, Lahore, Punjab",-,2 Kanal,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Sui Gas"
98,Residential Plot,PKR14.5 Crore,"EME Society, Lahore, Punjab",-,2 Kanal,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall"
99,Commercial Plot,PKR4.5 Crore,"EME Society, Lahore, Punjab",-,6 Marla,For Sale,-,2 weeks ago,
100,Residential Plot,PKR3.7 Crore,"EME Society, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff"
101,Residential Plot,PKR3.9 Crore,"EME Society, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff"
102,Residential Plot,PKR6.75 Crore,"EME Society, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff"
103,Residential Plot,PKR4.75 Crore,"EME Society, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff"
104,Residential Plot,PKR3.15 Crore,"EME Society, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff"
105,Residential Plot,PKR3.25 Crore,"EME Society, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff"
106,Residential Plot,PKR3.5 Crore,"EME Society, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff"
107,Residential Plot,PKR3.35 Crore,"EME Society, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff"
108,Residential Plot,PKR3.25 Crore,"EME Society, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff"
109,Residential Plot,PKR13 Crore,"EME Society, Lahore, Punjab",-,2 Kanal,For Sale,-,2 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff"
110,Residential Plot,PKR14.5 Crore,"EME Society, Lahore, Punjab",-,2 Kanal,For Sale,-,2 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff"
