,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities,advance,Monthly installment,Remaining installments
46,Agricultural Land,PKR4 Crore,"Cantt, Lahore, Punjab",-,8 Kanal,For Sale,-,3 days ago,"Possesion,Electricity,Sui Gas,Tube Wells,Accessible by Road,Land Fertility,Boundary Lines,Nearby Water Resources,Other Land Features",,,
47,Commercial Plot,PKR18 Crore,"Cantt, Lahore, Punjab",-,3 Kanal,For Sale,-,3 days ago,,,,
48,Agricultural Land,PKR2.8 Crore,"Cantt, Lahore, Punjab",-,4 Kanal,For Sale,-,3 days ago,"Possesion,Electricity,Sui Gas,Tube Wells,Accessible by Road,Perimeter Fencing,Land Fertility,Boundary Lines,Nearby Water Resources,Other Land Features",,,
49,Agricultural Land,PKR4 Crore,"Cantt, Lahore, Punjab",-,4 Kanal,For Sale,-,3 days ago,"Possesion,Electricity,Sui Gas,Tube Wells,Accessible by Road,Perimeter Fencing,Land Fertility,Nearby Water Resources,Other Land Features,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
50,Residential Plot,PKR1.8 Crore,"Cantt, Lahore, Punjab",-,4 Kanal,For Sale,-,1 week ago,"Possesion,Balloted,Sewerage,Electricity,Boundary Wall,Security Staff",,,
51,Residential Plot,PKR18.7 Lakh,"Cantt, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,"Possesion,Sewerage,Water Supply,Sui Gas",,,
52,Residential Plot,PKR19.5 Lakh,"Cantt, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,"Possesion,Sewerage,Water Supply,Sui Gas",,,
53,Residential Plot,PKR19.7 Lakh,"Cantt, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,"Possesion,Sewerage,Water Supply,Sui Gas",,,
54,Residential Plot,PKR19.9 Lakh,"Cantt, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,"Possesion,Sewerage,Water Supply,Sui Gas",,,
55,Residential Plot,PKR18.9 Lakh,"Cantt, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,"Possesion,Sewerage,Water Supply,Sui Gas",,,
56,Residential Plot,PKR17.6 Lakh,"Cantt, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,"Possesion,Sewerage,Water Supply,Sui Gas",,,
57,Residential Plot,PKR30.4 Lakh,"Cantt, Lahore, Punjab",-,10 Marla,For Sale,-,3 weeks ago,"Possesion,Electricity,Water Supply,Sui Gas",,,
58,Residential Plot,PKR31.4 Lakh,"Cantt, Lahore, Punjab",-,10 Marla,For Sale,-,3 weeks ago,"Possesion,Electricity,Water Supply,Sui Gas",,,
59,Residential Plot,PKR32.8 Lakh,"Cantt, Lahore, Punjab",-,10 Marla,For Sale,-,3 weeks ago,"Possesion,Electricity,Water Supply,Sui Gas",,,
60,Residential Plot,PKR33.6 Lakh,"Cantt, Lahore, Punjab",-,10 Marla,For Sale,-,3 weeks ago,"Possesion,Electricity,Water Supply,Sui Gas",,,
61,Residential Plot,PKR35.2 Lakh,"Cantt, Lahore, Punjab",-,10 Marla,For Sale,-,3 weeks ago,"Possesion,Electricity,Water Supply,Sui Gas",,,
62,Agricultural Land,PKR30 Lakh,"Cantt, Lahore, Punjab",-,1 Kanal,For Sale,-,4 days ago,"Possesion,Electricity,Irrigation,Accessible by Road,Land Fertility",,,
63,Agricultural Land,PKR30.5 Lakh,"Cantt, Lahore, Punjab",-,1 Kanal,For Sale,-,4 days ago,,,,
64,Agricultural Land,PKR10.5 Crore,"Cantt, Lahore, Punjab",-,21 Kanal,For Sale,-,4 days ago,"Possesion,Electricity,Irrigation,Tube Wells,Accessible by Road,Perimeter Fencing,Land Fertility,Boundary Lines,Nearby Water Resources,Other Land Features,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
65,Residential Plot,PKR35 Lakh,"Cantt, Lahore, Punjab",-,1 Kanal,For Sale,-,4 days ago,"Possesion,File,Balloted,Boundary Wall",,,
66,Residential Plot,PKR4.8 Crore,"Cantt, Lahore, Punjab",-,6 Kanal,For Sale,-,6 days ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
67,Agricultural Land,PKR35 Lakh,"Cantt, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,"Possesion,Electricity,Sui Gas,Irrigation,Tube Wells,Accessible by Road,Perimeter Fencing,Land Fertility,Boundary Lines,Nearby Water Resources,Other Land Features,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
68,Residential Plot,PKR60 Lakh,"Cantt, Lahore, Punjab",-,2 Kanal,For Sale,-,3 days ago,,,,
69,Agricultural Land,PKR35 Lakh,"Cantt, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,"Possesion,Electricity,Sui Gas,Irrigation,Tube Wells,Accessible by Road,Perimeter Fencing,Land Fertility,Boundary Lines,Nearby Water Resources,Other Land Features,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
70,Residential Plot,PKR1.15 Arab,"Cantt, Lahore, Punjab",-,13 Kanal,For Sale,-,3 days ago,,,,
71,Agricultural Land,PKR1.64 Arab,"Cantt, Lahore, Punjab",-,504 Kanal,For Sale,-,3 days ago,,,,
72,Residential Plot,PKR35 Crore,"Cantt, Lahore, Punjab",-,5 Kanal,For Sale,-,3 days ago,,,,
73,Residential Plot,PKR25 Crore,"Cantt, Lahore, Punjab",-,3 Kanal,For Sale,-,3 days ago,,,,
74,Residential Plot,PKR8 Crore,"Cantt, Lahore, Punjab",-,16.6 Marla,For Sale,-,3 days ago,,,,
75,Residential Plot,PKR37.6 Lakh,"Cantt, Lahore, Punjab",-,10 Marla,For Sale,-,3 weeks ago,"Possesion,Electricity,Water Supply,Sui Gas",,,
76,Residential Plot,PKR39.3 Lakh,"Cantt, Lahore, Punjab",-,10 Marla,For Sale,-,3 weeks ago,"Possesion,Electricity,Water Supply,Sui Gas",,,
77,Residential Plot,PKR39.9 Lakh,"Cantt, Lahore, Punjab",-,10 Marla,For Sale,-,3 weeks ago,"Possesion,Electricity,Water Supply,Sui Gas",,,
78,Residential Plot,PKR30 Lakh,"Cantt, Lahore, Punjab",-,10 Marla,For Sale,-,3 weeks ago,"Possesion,Electricity,Water Supply,Sui Gas",,,
79,Residential Plot,PKR3.2 Crore,"Cantt, Lahore, Punjab",-,4 Kanal,For Sale,-,6 days ago,"Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
80,Residential Plot,PKR65 Lakh,"Cantt, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,"Possesion,Corner,Park Facing,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
81,Commercial Plot,PKR8 Crore,"Cantt, Lahore, Punjab",-,1.3 Kanal,For Sale,-,1 week ago,"Possesion,Boundary Wall",,,
82,Residential Plot,PKR1.05 Crore,"Cantt, Lahore, Punjab",-,2 Kanal,For Sale,-,1 day ago,,,,
83,Residential Plot,PKR2.48 Crore,"Cantt, Lahore, Punjab",-,4 Kanal,For Sale,-,1 week ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
84,Residential Plot,PKR1.4 Crore,"Cantt, Lahore, Punjab",-,4 Kanal,For Sale,-,1 week ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall,Security Staff",,,
85,Residential Plot,PKR15 Crore,"Cantt, Lahore, Punjab",-,1.7 Kanal,For Sale,-,1 week ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
86,Residential Plot,PKR15 Crore,"Cantt, Lahore, Punjab",-,1.7 Kanal,For Sale,-,1 week ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
87,Residential Plot,PKR1.6 Crore,"Cantt, Lahore, Punjab",-,2 Kanal,For Sale,-,1 week ago,"Lawn or Garden,Swimming Pool,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Other Nearby Places",,,
88,Residential Plot,PKR57 Lakh,"Cantt, Lahore, Punjab",-,3 Marla,For Sale,-,2 weeks ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places",,,
