,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities
58,Residential Plot,PKR2.05 Crore,"Nasheman-e-Iqbal, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Security Staff"
59,Residential Plot,PKR2 Crore,"Nasheman-e-Iqbal, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Security Staff"
60,Residential Plot,PKR85 Lakh,"Nasheman-e-Iqbal, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,
61,Residential Plot,PKR60 Lakh,"Nasheman-e-Iqbal, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,
62,Residential Plot,PKR80 Lakh,"Nasheman-e-Iqbal, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Corner,Park Facing,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants"
63,Residential Plot,PKR85 Lakh,"Nasheman-e-Iqbal, Lahore, Punjab",-,9 Marla,For Sale,-,3 weeks ago,
64,Residential Plot,PKR1.65 Crore,"Nasheman-e-Iqbal, Lahore, Punjab",-,10 Marla,For Sale,-,3 weeks ago,
65,Residential Plot,PKR72 Lakh,"Nasheman-e-Iqbal, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,"Possesion,Corner,Park Facing,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants"
66,Residential Plot,PKR73 Lakh,"Nasheman-e-Iqbal, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,"Possesion,Corner,Park Facing,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants"
67,Residential Plot,PKR1.75 Crore,"Nasheman-e-Iqbal, Lahore, Punjab",-,10 Marla,For Sale,-,3 weeks ago,
68,Residential Plot,PKR1.56 Crore,"Nasheman-e-Iqbal, Lahore, Punjab",-,10 Marla,For Sale,-,1 month ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Security Staff"
69,Residential Plot,PKR1.8 Crore,"Nasheman-e-Iqbal, Lahore, Punjab",-,10 Marla,For Sale,-,2 months ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply"
70,Residential Plot,PKR1.8 Crore,"Nasheman-e-Iqbal, Lahore, Punjab",-,10 Marla,For Sale,-,5 months ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas"
71,Residential Plot,PKR1.5 Crore,"Nasheman-e-Iqbal, Lahore, Punjab",-,10 Marla,For Sale,-,6 months ago,
72,Residential Plot,PKR5.5 Crore,"Nasheman-e-Iqbal, Lahore, Punjab",-,2 Kanal,For Sale,-,7 months ago,
