,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities
32,Residential Plot,PKR28 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,6 Marla,For Sale,-,9 hours ago,"Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall"
33,Residential Plot,PKR36 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,9 hours ago,"Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall"
34,Residential Plot,PKR35 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,9 hours ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall"
35,Residential Plot,PKR35 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,9 hours ago,"Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall"
36,Residential Plot,PKR35 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,9 hours ago,"Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall"
37,Residential Plot,PKR85 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,1 day ago,
38,Residential Plot,PKR23 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,1 day ago,"Possesion,Corner,Park Facing,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff"
39,Residential Plot,PKR25 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,
40,Residential Plot,PKR90 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,4 days ago,
41,Residential Plot,PKR58 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,4 days ago,
42,Residential Plot,PKR27 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff"
43,Residential Plot,PKR36 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff"
44,Residential Plot,PKR36 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff"
45,Residential Plot,PKR36 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff"
46,Residential Plot,PKR35 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff"
47,Residential Plot,PKR40 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall"
48,Residential Plot,PKR35 Lakh,"Grand Avenues Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff"
