,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities
46,Residential Plot,PKR85 Lakh,"Atomic Energy Society - PAEC, Lahore, Punjab",-,10 Marla,For Sale,-,4 weeks ago,
47,Residential Plot,PKR1.8 Crore,"Atomic Energy Society - PAEC, Lahore, Punjab",-,1 Kanal,For Sale,-,4 weeks ago,
48,Residential Plot,PKR85 Lakh,"Atomic Energy Society - PAEC, Lahore, Punjab",-,10 Marla,For Sale,-,4 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall"
49,Residential Plot,PKR1.85 Crore,"Atomic Energy Society - PAEC, Lahore, Punjab",-,1 Kanal,For Sale,-,4 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall"
50,Residential Plot,PKR52 Lakh,"Atomic Energy Society - PAEC, Lahore, Punjab",-,5 Marla,For Sale,-,1 month ago,
51,Residential Plot,PKR80 Lakh,"Atomic Energy Society - PAEC, Lahore, Punjab",-,10 Marla,For Sale,-,1 month ago,
52,Residential Plot,PKR50 Lakh,"Atomic Energy Society - PAEC, Lahore, Punjab",-,5 Marla,For Sale,-,1 month ago,
53,Residential Plot,PKR85 Lakh,"Atomic Energy Society - PAEC, Lahore, Punjab",-,10 Marla,For Sale,-,1 month ago,
54,Residential Plot,PKR1.85 Crore,"Atomic Energy Society - PAEC, Lahore, Punjab",-,1 Kanal,For Sale,-,1 month ago,
55,Residential Plot,PKR1.5 Crore,"Atomic Energy Society - PAEC, Lahore, Punjab",-,15 Marla,For Sale,-,1 month ago,
56,Residential Plot,PKR50 Lakh,"Atomic Energy Society - PAEC, Lahore, Punjab",-,5 Marla,For Sale,-,1 month ago,
57,Residential Plot,PKR54 Lakh,"Atomic Energy Society - PAEC, Lahore, Punjab",-,5 Marla,For Sale,-,1 month ago,
58,Residential Plot,PKR55 Lakh,"Atomic Energy Society - PAEC, Lahore, Punjab",-,5 Marla,For Sale,-,1 month ago,
59,Residential Plot,PKR60 Lakh,"Atomic Energy Society - PAEC, Lahore, Punjab",-,5 Marla,For Sale,-,1 month ago,
60,Residential Plot,PKR80 Lakh,"Atomic Energy Society - PAEC, Lahore, Punjab",-,10 Marla,For Sale,-,1 month ago,
61,Residential Plot,PKR90 Lakh,"Atomic Energy Society - PAEC, Lahore, Punjab",-,10 Marla,For Sale,-,1 month ago,
62,Residential Plot,PKR95 Lakh,"Atomic Energy Society - PAEC, Lahore, Punjab",-,10 Marla,For Sale,-,1 month ago,
63,Residential Plot,PKR1.35 Crore,"Atomic Energy Society - PAEC, Lahore, Punjab",-,15 Marla,For Sale,-,1 month ago,
64,Residential Plot,PKR1.85 Crore,"Atomic Energy Society - PAEC, Lahore, Punjab",-,1 Kanal,For Sale,-,1 month ago,
65,Residential Plot,PKR1.9 Crore,"Atomic Energy Society - PAEC, Lahore, Punjab",-,1 Kanal,For Sale,-,1 month ago,
66,Residential Plot,PKR2 Crore,"Atomic Energy Society - PAEC, Lahore, Punjab",-,1 Kanal,For Sale,-,1 month ago,
