,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities,advance,Monthly installment,Remaining installments
46,Residential Plot,PKR58 Lakh,"Al Jalil Garden, Lahore, Punjab",-,7 Marla,For Sale,-,5 days ago,,,,
47,Residential Plot,PKR58 Lakh,"Al Jalil Garden, Lahore, Punjab",-,7 Marla,For Sale,-,5 days ago,,,,
48,Residential Plot,PKR58 Lakh,"Al Jalil Garden, Lahore, Punjab",-,7 Marla,For Sale,-,5 days ago,,,,
49,Residential Plot,PKR58 Lakh,"Al Jalil Garden, Lahore, Punjab",-,7 Marla,For Sale,-,5 days ago,,,,
50,Residential Plot,PKR58 Lakh,"Al Jalil Garden, Lahore, Punjab",-,7 Marla,For Sale,-,5 days ago,,,,
51,Residential Plot,PKR58 Lakh,"Al Jalil Garden, Lahore, Punjab",-,7 Marla,For Sale,-,5 days ago,,,,
52,Residential Plot,PKR79 Lakh,"Al Jalil Garden, Lahore, Punjab",-,10 Marla,For Sale,-,5 days ago,,,,
53,Residential Plot,PKR79 Lakh,"Al Jalil Garden, Lahore, Punjab",-,10 Marla,For Sale,-,5 days ago,,,,
54,Residential Plot,PKR58 Lakh,"Al Jalil Garden, Lahore, Punjab",-,7 Marla,For Sale,-,6 days ago,,,,
55,Residential Plot,PKR58 Lakh,"Al Jalil Garden, Lahore, Punjab",-,7 Marla,For Sale,-,6 days ago,,,,
56,Residential Plot,PKR50 Lakh,"Al Jalil Garden, Lahore, Punjab",-,6 Marla,For Sale,-,1 week ago,,,,
57,Residential Plot,PKR95 Lakh,"Al Jalil Garden, Lahore, Punjab",-,13 Marla,For Sale,-,1 week ago,,,,
58,Plot File,PKR19 Lakh,"Al Jalil Garden, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,,,,
59,Residential Plot,PKR45 Lakh,"Al Jalil Garden, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,,,,
60,Residential Plot,PKR48 Lakh,"Al Jalil Garden, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
61,Residential Plot,PKR80 Lakh,"Al Jalil Garden, Lahore, Punjab",-,2 Kanal,For Sale,-,3 weeks ago,"Possesion,Electricity,Water Supply,Boundary Wall",,,
62,Residential Plot,PKR45 Lakh,"Al Jalil Garden, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,,PKR6.75 Lakh,PKR60 Thousand,36 Months
63,Residential Plot,PKR55 Lakh,"Al Jalil Garden, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
64,Residential Plot,PKR55 Lakh,"Al Jalil Garden, Lahore, Punjab",-,5 Marla,For Sale,-,1 month ago,,,,
65,Residential Plot,PKR33 Lakh,"Al Jalil Garden, Lahore, Punjab",-,5 Marla,For Sale,-,1 month ago,,,,
66,Residential Plot,PKR65 Lakh,"Al Jalil Garden, Lahore, Punjab",-,10 Marla,For Sale,-,1 month ago,,,,
67,Residential Plot,PKR38 Lakh,"Al Jalil Garden, Lahore, Punjab",-,4.5 Marla,For Sale,-,1 month ago,,,,
68,Plot File,PKR5 Lakh,"Al Jalil Garden, Lahore, Punjab",-,10 Marla,For Sale,-,1 month ago,,,,
69,Residential Plot,PKR42.5 Lakh,"Al Jalil Garden, Lahore, Punjab",-,10 Marla,For Sale,-,1 month ago,,,,
70,Plot File,PKR8 Lakh,"Al Jalil Garden, Lahore, Punjab",-,1 Kanal,For Sale,-,1 month ago,,,,
71,Plot File,PKR2 Lakh,"Al Jalil Garden, Lahore, Punjab",-,3 Marla,For Sale,-,1 month ago,,,,
