,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities,advance,Monthly installment,Remaining installments
216,Residential Plot,PKR50 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,6 days ago,,PKR12 Lakh,PKR45 Thousand,48 Months
217,Residential Plot,PKR13.5 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,,,,
218,Residential Plot,PKR32.5 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,6 days ago,,,,
219,Residential Plot,PKR13 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,,,,
220,Residential Plot,PKR40 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,8 Marla,For Sale,-,6 days ago,,PKR10 Lakh,PKR37 Thousand,48 Months
221,Residential Plot,PKR12.5 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places",,,
222,Residential Plot,PKR30.25 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,8 Marla,For Sale,-,6 days ago,"Possesion,File,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Security Staff",,,
223,Residential Plot,PKR29.9 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,"Possesion,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",PKR7.5 Lakh,PKR25 Thousand,48 Months
224,Residential Plot,PKR21 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places",,,
225,Residential Plot,PKR21 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places",,,
226,Commercial Plot,PKR70 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,4 Marla,For Sale,-,1 week ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Other Facilities",PKR20 Lakh,PKR70 Thousand,48 Months
227,Commercial Plot,PKR1.4 Crore,"Safari Garden Housing Scheme, Lahore, Punjab",-,8 Marla,For Sale,-,1 week ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Other Facilities",PKR40 Lakh,PKR1.4 Lakh,48 Months
228,Residential Plot,PKR13 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places",,,
229,Residential Plot,PKR18 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,1 week ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places",PKR5 Lakh,PKR18 Thousand,40 Months
230,Residential Plot,PKR22 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,PKR4.5 Lakh,PKR20 Thousand,40 Months
231,Commercial Plot,PKR55 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,4 Marla,For Sale,-,1 week ago,"Park Facing,Disputed,File,Balloted,Electricity,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
232,Residential Plot,PKR11 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,2 weeks ago,,,,
233,Residential Plot,PKR17 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,,,,
234,Residential Plot,PKR32 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,8 Marla,For Sale,-,3 hours ago,"Sewerage,Electricity,Water Supply",,,
235,Residential Plot,PKR13.5 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,3 hours ago,"Sewerage,Electricity,Water Supply",,,
236,Residential Plot,PKR32 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,8 Marla,For Sale,-,3 hours ago,"Sewerage,Electricity,Water Supply",,,
237,Residential Plot,PKR32 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,8 Marla,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
238,Residential Plot,PKR14 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 hours ago,"Sewerage,Electricity,Water Supply",,,
239,Residential Plot,PKR21 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 hours ago,"Sewerage,Electricity,Water Supply",,,
240,Residential Plot,PKR12 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
241,Residential Plot,PKR13 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
242,Residential Plot,PKR14 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
243,Residential Plot,PKR13.5 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
244,Residential Plot,PKR21 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
245,Residential Plot,PKR32 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,8 Marla,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
246,Residential Plot,PKR21 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
247,Residential Plot,PKR21 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
248,Residential Plot,PKR13.5 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
249,Residential Plot,PKR12 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
250,Residential Plot,PKR20 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
251,Residential Plot,PKR14 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
252,Residential Plot,PKR12 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
253,Residential Plot,PKR13.5 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
254,Residential Plot,PKR32 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,8 Marla,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
255,Residential Plot,PKR32 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,8 Marla,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
256,Residential Plot,PKR14 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
257,Residential Plot,PKR12 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
258,Residential Plot,PKR14 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,3 hours ago,"Sewerage,Electricity,Water Supply",,,
259,Residential Plot,PKR21 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
260,Residential Plot,PKR12 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
261,Residential Plot,PKR13.5 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
262,Residential Plot,PKR12 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
263,Residential Plot,PKR12 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
264,Residential Plot,PKR21 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
265,Residential Plot,PKR20 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply",,,
266,Residential Plot,PKR13.5 Lakh,"Safari Garden Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,3 hours ago,"Sewerage,Electricity,Water Supply",,,
