,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities
278,Residential Plot,PKR5.5 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,1.6 Kanal,For Sale,-,6 days ago,
279,Commercial Plot,PKR8.5 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,5.3 Marla,For Sale,-,6 days ago,
280,Commercial Plot,PKR4.5 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,6 Marla,For Sale,-,6 days ago,
281,Residential Plot,PKR85 Lakh,"Fazaia Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,
282,Residential Plot,PKR2.4 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,6 days ago,
283,Residential Plot,PKR1.47 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,6 days ago,
284,Residential Plot,PKR2.55 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,6 days ago,
285,Commercial Plot,PKR1.65 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,
286,Residential Plot,PKR59 Lakh,"Fazaia Housing Scheme, Lahore, Punjab",-,7 Marla,For Sale,-,1 week ago,
287,Residential Plot,PKR5.5 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,1.6 Kanal,For Sale,-,1 week ago,"Possesion,Corner,Park Facing,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall"
288,Residential Plot,PKR1.45 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,
289,Residential Plot,PKR4 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,1.6 Kanal,For Sale,-,1 week ago,
290,Residential Plot,PKR2.25 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
291,Residential Plot,PKR2 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,
292,Residential Plot,PKR5 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,1.6 Kanal,For Sale,-,1 week ago,
293,Residential Plot,PKR1.6 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,
294,Residential Plot,PKR1.8 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,
295,Residential Plot,PKR1.55 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,
