,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities
39,Residential Plot,PKR1.65 Crore,"Chinar Bagh, Lahore, Punjab",-,2 Kanal,For Sale,-,3 days ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls"
40,Residential Plot,PKR30 Lakh,"Chinar Bagh, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,
41,Residential Plot,PKR32 Lakh,"Chinar Bagh, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,
42,Residential Plot,PKR83 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,
43,Residential Plot,PKR80 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,
44,Residential Plot,PKR90 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,
45,Residential Plot,PKR78 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,
46,Commercial Plot,PKR1.2 Crore,"Chinar Bagh, Lahore, Punjab",-,4 Marla,For Sale,-,3 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff"
47,Residential Plot,PKR85 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,
48,Residential Plot,PKR90 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,
49,Residential Plot,PKR75 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,5 days ago,
50,Residential Plot,PKR34 Lakh,"Chinar Bagh, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,
51,Residential Plot,PKR36 Lakh,"Chinar Bagh, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,
52,Residential Plot,PKR86 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,
53,Residential Plot,PKR90 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,
54,Residential Plot,PKR95 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,
55,Residential Plot,PKR72 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,
56,Residential Plot,PKR78 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,
57,Residential Plot,PKR85 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,
58,Residential Plot,PKR75 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,
59,Residential Plot,PKR85 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,
60,Residential Plot,PKR95 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,
61,Residential Plot,PKR70 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,
62,Residential Plot,PKR1.2 Crore,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,
63,Residential Plot,PKR85 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,
64,Residential Plot,PKR36 Lakh,"Chinar Bagh, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff"
65,Residential Plot,PKR75 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,
66,Residential Plot,PKR1.15 Crore,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,
67,Residential Plot,PKR85 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,5 days ago,
68,Residential Plot,PKR90 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,5 days ago,
69,Residential Plot,PKR98 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,5 days ago,
70,Residential Plot,PKR75 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,8 hours ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities"
71,Residential Plot,PKR1.65 Crore,"Chinar Bagh, Lahore, Punjab",-,2 Kanal,For Sale,-,5 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities"
72,Residential Plot,PKR1.85 Crore,"Chinar Bagh, Lahore, Punjab",-,2 Kanal,For Sale,-,5 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities"
73,Residential Plot,PKR1.65 Crore,"Chinar Bagh, Lahore, Punjab",-,2 Kanal,For Sale,-,8 hours ago,"Possesion,Park Facing,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities"
74,Residential Plot,PKR1.07 Crore,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,5 days ago,"Possesion,Corner,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities"
75,Residential Plot,PKR2.4 Crore,"Chinar Bagh, Lahore, Punjab",-,2 Kanal,For Sale,-,3 days ago,"Possesion,Corner,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff"
76,Residential Plot,PKR72 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,5 days ago,
77,Residential Plot,PKR1 Crore,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,5 days ago,
78,Residential Plot,PKR82 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,6 days ago,
79,Residential Plot,PKR3.5 Crore,"Chinar Bagh, Lahore, Punjab",-,2 Kanal,For Sale,-,6 days ago,"Possesion,Corner,Sewerage,Electricity,Water Supply,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff"
80,Residential Plot,PKR1.1 Crore,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,
81,Residential Plot,PKR5.9 Crore,"Chinar Bagh, Lahore, Punjab",-,4 Kanal,For Sale,-,1 week ago,
82,Residential Plot,PKR65 Lakh,"Chinar Bagh, Lahore, Punjab",-,15 Marla,For Sale,-,1 week ago,
83,Residential Plot,PKR96 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,
84,Residential Plot,PKR75 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,3 weeks ago,
85,Residential Plot,PKR78 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,3 weeks ago,
86,Residential Plot,PKR80 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,3 weeks ago,
87,Residential Plot,PKR82 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,3 weeks ago,
88,Residential Plot,PKR70 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,3 weeks ago,
89,Residential Plot,PKR45 Lakh,"Chinar Bagh, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,
90,Residential Plot,PKR85 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,3 weeks ago,
91,Commercial Plot,PKR95 Lakh,"Chinar Bagh, Lahore, Punjab",-,4 Marla,For Sale,-,3 weeks ago,
92,Residential Plot,PKR41 Lakh,"Chinar Bagh, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities"
93,Residential Plot,PKR75 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,5 days ago,
94,Residential Plot,PKR1.8 Crore,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,5 days ago,
95,Residential Plot,PKR85 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,5 days ago,
96,Residential Plot,PKR1.75 Crore,"Chinar Bagh, Lahore, Punjab",-,2 Kanal,For Sale,-,5 days ago,
97,Residential Plot,PKR70 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,5 days ago,
98,Residential Plot,PKR82 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,5 days ago,
99,Residential Plot,PKR85 Lakh,"Chinar Bagh, Lahore, Punjab",-,1 Kanal,For Sale,-,5 days ago,
