,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities,advance,Monthly installment,Remaining installments
83,Residential Plot,PKR38 Lakh,"LDA Road, Lahore, Punjab",-,10 Marla,For Sale,-,2 weeks ago,"File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",,,
84,Residential Plot,PKR62 Lakh,"LDA Road, Lahore, Punjab",-,1 Kanal,For Sale,-,3 weeks ago,,,,
85,Residential Plot,PKR25 Lakh,"LDA Road, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,,,
86,Plot File,PKR18.25 Lakh,"LDA Road, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,,,
87,Residential Plot,PKR17 Lakh,"LDA Road, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,,,,
88,Residential Plot,PKR32.75 Lakh,"LDA Road, Lahore, Punjab",-,10 Marla,For Sale,-,1 day ago,,,,
89,Residential Plot,PKR35 Lakh,"LDA Road, Lahore, Punjab",-,10 Marla,For Sale,-,5 days ago,,,,
90,Residential Plot,PKR25 Lakh,"LDA Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,,,
91,Residential Plot,PKR38 Lakh,"LDA Road, Lahore, Punjab",-,10 Marla,For Sale,-,5 days ago,,,,
92,Residential Plot,PKR40 Lakh,"LDA Road, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,,,,
93,Residential Plot,PKR34 Lakh,"LDA Road, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,,,,
94,Residential Plot,PKR21 Lakh,"LDA Road, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
95,Residential Plot,PKR34 Lakh,"LDA Road, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
96,Residential Plot,PKR39 Lakh,"LDA Road, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
97,Residential Plot,PKR25 Lakh,"LDA Road, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
98,Residential Plot,PKR24 Lakh,"LDA Road, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
99,Residential Plot,PKR34 Lakh,"LDA Road, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,,,,
