,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities,advance,Monthly installment,Remaining installments
40,Residential Plot,PKR23 Lakh,"Lahore Motorway City, Lahore, Punjab",-,3.5 Marla,For Sale,-,1 week ago,,,,
41,Residential Plot,PKR40 Lakh,"Lahore Motorway City, Lahore, Punjab",-,7 Marla,For Sale,-,1 week ago,,,,
42,Residential Plot,PKR24 Lakh,"Lahore Motorway City, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,"Possesion,Park Facing,Balloted,Electricity,Water Supply,Boundary Wall",,,
43,Commercial Plot,PKR45 Lakh,"Lahore Motorway City, Lahore, Punjab",-,2 Marla,For Sale,-,3 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
44,Commercial Plot,PKR26 Lakh,"Lahore Motorway City, Lahore, Punjab",-,2 Marla,For Sale,-,3 days ago,,,,
45,Residential Plot,PKR32 Lakh,"Lahore Motorway City, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Balloted,Sewerage,Electricity,Water Supply",,,
46,Residential Plot,PKR24 Lakh,"Lahore Motorway City, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply",,,
47,Residential Plot,PKR49.5 Lakh,"Lahore Motorway City, Lahore, Punjab",-,10 Marla,For Sale,-,4 days ago,,,,
48,Commercial Plot,PKR1 Crore,"Lahore Motorway City, Lahore, Punjab",-,4 Marla,For Sale,-,4 days ago,,,,
49,Plot File,PKR4.91 Lakh,"Lahore Motorway City, Lahore, Punjab",-,10 Marla,For Sale,-,4 days ago,,,,
50,Residential Plot,PKR53 Lakh,"Lahore Motorway City, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,,,,
51,Residential Plot,PKR22 Lakh,"Lahore Motorway City, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,,,
52,Residential Plot,PKR45 Lakh,"Lahore Motorway City, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,,,,
53,Residential Plot,PKR55 Lakh,"Lahore Motorway City, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,,,,
54,Residential Plot,PKR25 Lakh,"Lahore Motorway City, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,,,
55,Commercial Plot,PKR25 Lakh,"Lahore Motorway City, Lahore, Punjab",-,2 Marla,For Sale,-,1 week ago,,,,
56,Residential Plot,PKR20 Lakh,"Lahore Motorway City, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,,,
57,Commercial Plot,PKR25 Lakh,"Lahore Motorway City, Lahore, Punjab",-,2 Marla,For Sale,-,1 week ago,,,,
58,Residential Plot,PKR35 Lakh,"Lahore Motorway City, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,,,
59,Residential Plot,PKR42 Lakh,"Lahore Motorway City, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,,,
60,Residential Plot,PKR55 Lakh,"Lahore Motorway City, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,,,,
61,Commercial Plot,PKR25 Lakh,"Lahore Motorway City, Lahore, Punjab",-,2 Marla,For Sale,-,1 week ago,,,,
62,Residential Plot,PKR90 Lakh,"Lahore Motorway City, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,,,,
63,Residential Plot,PKR43 Lakh,"Lahore Motorway City, Lahore, Punjab",-,7 Marla,For Sale,-,1 week ago,,,,
64,Residential Plot,PKR30 Lakh,"Lahore Motorway City, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,,,
65,Residential Plot,PKR72 Lakh,"Lahore Motorway City, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,,,,
66,Residential Plot,PKR22 Lakh,"Lahore Motorway City, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,,,
