,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities,advance,Monthly installment,Remaining installments
1261,Commercial Plot,PKR1.65 Crore,"Bahria Orchard, Lahore, Punjab",-,4 Marla,For Sale,-,3 days ago,"Possesion,Sewerage,Electricity,Water Supply,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
1262,Residential Plot,PKR36 Lakh,"Bahria Orchard, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Possesion,Sewerage,Electricity,Water Supply,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
1263,Residential Plot,PKR34 Lakh,"Bahria Orchard, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Possesion,Sewerage,Electricity,Water Supply,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
1264,Residential Plot,PKR52 Lakh,"Bahria Orchard, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Possesion,Sewerage,Electricity,Water Supply,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
1265,Residential Plot,PKR60 Lakh,"Bahria Orchard, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,"Possesion,Sewerage,Electricity,Water Supply,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
1266,Residential Plot,PKR50 Lakh,"Bahria Orchard, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
1267,Residential Plot,PKR83 Lakh,"Bahria Orchard, Lahore, Punjab",-,8 Marla,For Sale,-,3 days ago,,,,
1268,Residential Plot,PKR62 Lakh,"Bahria Orchard, Lahore, Punjab",-,8 Marla,For Sale,-,3 days ago,,,,
1269,Residential Plot,PKR48 Lakh,"Bahria Orchard, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",,,
1270,Residential Plot,PKR57 Lakh,"Bahria Orchard, Lahore, Punjab",-,8 Marla,For Sale,-,3 days ago,,,,
1271,Residential Plot,PKR1 Crore,"Bahria Orchard, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,,,,
1272,Residential Plot,PKR39 Lakh,"Bahria Orchard, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
1273,Residential Plot,PKR56 Lakh,"Bahria Orchard, Lahore, Punjab",-,8 Marla,For Sale,-,3 days ago,,,,
1274,Residential Plot,PKR39 Lakh,"Bahria Orchard, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
1275,Residential Plot,PKR1.4 Crore,"Bahria Orchard, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,,,,
1276,Residential Plot,PKR1.4 Crore,"Bahria Orchard, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,,,,
1277,Plot File,PKR18 Lakh,"Bahria Orchard, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
1278,Residential Plot,PKR53 Lakh,"Bahria Orchard, Lahore, Punjab",-,8 Marla,For Sale,-,3 days ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",,,
1279,Residential Plot,PKR51.5 Lakh,"Bahria Orchard, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",,,
1280,Residential Plot,PKR1.04 Crore,"Bahria Orchard, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",,,
1281,Residential Plot,PKR59.5 Lakh,"Bahria Orchard, Lahore, Punjab",-,8 Marla,For Sale,-,3 days ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",,,
1282,Residential Plot,PKR1.09 Crore,"Bahria Orchard, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",,,
1283,Residential Plot,PKR49.5 Lakh,"Bahria Orchard, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",,,
1284,Residential Plot,PKR48.5 Lakh,"Bahria Orchard, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",,,
1285,Residential Plot,PKR43.5 Lakh,"Bahria Orchard, Lahore, Punjab",-,8 Marla,For Sale,-,3 days ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",,,
1286,Residential Plot,PKR62 Lakh,"Bahria Orchard, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",,,
1287,Residential Plot,PKR40 Lakh,"Bahria Orchard, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
1288,Residential Plot,PKR60 Lakh,"Bahria Orchard, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Other Facilities",,,
1289,Residential Plot,PKR52 Lakh,"Bahria Orchard, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Possesion,File,Sewerage,Electricity,Water Supply,Boundary Wall,Nearby Schools,Nearby Restaurants,Distance From Airport (kms),Other Nearby Places,Security Staff,Other Facilities",,,
1290,Residential Plot,PKR40 Lakh,"Bahria Orchard, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Possesion,File,Balloted,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Restaurants,Distance From Airport (kms),Other Nearby Places,Security Staff,Other Facilities",,,
1291,Residential Plot,PKR62 Lakh,"Bahria Orchard, Lahore, Punjab",-,8 Marla,For Sale,-,3 days ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
1292,Residential Plot,PKR1.09 Crore,"Bahria Orchard, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places",,,
1293,Residential Plot,PKR45 Lakh,"Bahria Orchard, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Restaurants,Distance From Airport (kms),Other Nearby Places,Security Staff,Other Facilities",,,
1294,Residential Plot,PKR63 Lakh,"Bahria Orchard, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
1295,Residential Plot,PKR53 Lakh,"Bahria Orchard, Lahore, Punjab",-,8 Marla,For Sale,-,3 days ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",,,
1296,Residential Plot,PKR66 Lakh,"Bahria Orchard, Lahore, Punjab",-,8 Marla,For Sale,-,3 days ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Other Facilities",,,
1297,Residential Plot,PKR1.2 Crore,"Bahria Orchard, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
1298,Residential Plot,PKR53 Lakh,"Bahria Orchard, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
1299,Residential Plot,PKR83 Lakh,"Bahria Orchard, Lahore, Punjab",-,8 Marla,For Sale,-,3 days ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Other Facilities",,,
1300,Residential Plot,PKR84 Lakh,"Bahria Orchard, Lahore, Punjab",-,8 Marla,For Sale,-,3 days ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
1301,Commercial Plot,PKR1.9 Crore,"Bahria Orchard, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
1302,Commercial Plot,PKR2.4 Crore,"Bahria Orchard, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
1303,Residential Plot,PKR47 Lakh,"Bahria Orchard, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",,,
1304,Residential Plot,PKR50 Lakh,"Bahria Orchard, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",,,
1305,Residential Plot,PKR38 Lakh,"Bahria Orchard, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",,,
1306,Residential Plot,PKR68 Lakh,"Bahria Orchard, Lahore, Punjab",-,8 Marla,For Sale,-,3 days ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",,,
1307,Residential Plot,PKR60 Lakh,"Bahria Orchard, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",,,
1308,Residential Plot,PKR1.45 Crore,"Bahria Orchard, Lahore, Punjab",-,1 Kanal,For Sale,-,3 days ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",,,
1309,Residential Plot,PKR57 Lakh,"Bahria Orchard, Lahore, Punjab",-,8 Marla,For Sale,-,3 days ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",,,
1310,Residential Plot,PKR70 Lakh,"Bahria Orchard, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",,,
1311,Residential Plot,PKR42 Lakh,"Bahria Orchard, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
1312,Residential Plot,PKR51 Lakh,"Bahria Orchard, Lahore, Punjab",-,8 Marla,For Sale,-,3 days ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Other Facilities",,,
1313,Residential Plot,PKR40 Lakh,"Bahria Orchard, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
1314,Residential Plot,PKR38 Lakh,"Bahria Orchard, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
1315,Residential Plot,PKR55 Lakh,"Bahria Orchard, Lahore, Punjab",-,8 Marla,For Sale,-,3 days ago,,,,
1316,Residential Plot,PKR60 Lakh,"Bahria Orchard, Lahore, Punjab",-,8 Marla,For Sale,-,3 days ago,,,,
1317,Residential Plot,PKR45 Lakh,"Bahria Orchard, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"File,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall",,,
1318,Residential Plot,PKR55 Lakh,"Bahria Orchard, Lahore, Punjab",-,8 Marla,For Sale,-,3 days ago,,,,
1319,Commercial Plot,PKR1.9 Crore,"Bahria Orchard, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
1320,Residential Plot,PKR85 Lakh,"Bahria Orchard, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,,,,
1321,Residential Plot,PKR72 Lakh,"Bahria Orchard, Lahore, Punjab",-,8 Marla,For Sale,-,3 days ago,,,,
1322,Residential Plot,PKR80 Lakh,"Bahria Orchard, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,"File,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall",,,
1323,Residential Plot,PKR48 Lakh,"Bahria Orchard, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
1324,Residential Plot,PKR50 Lakh,"Bahria Orchard, Lahore, Punjab",-,8 Marla,For Sale,-,3 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
1325,Residential Plot,PKR36 Lakh,"Bahria Orchard, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
1326,Residential Plot,PKR55 Lakh,"Bahria Orchard, Lahore, Punjab",-,8 Marla,For Sale,-,3 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
1327,Residential Plot,PKR55 Lakh,"Bahria Orchard, Lahore, Punjab",-,8 Marla,For Sale,-,3 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
1328,Residential Plot,PKR32 Lakh,"Bahria Orchard, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
1329,Residential Plot,PKR50 Lakh,"Bahria Orchard, Lahore, Punjab",-,8 Marla,For Sale,-,3 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
1330,Residential Plot,PKR36 Lakh,"Bahria Orchard, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
1331,Residential Plot,PKR36 Lakh,"Bahria Orchard, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
1332,Residential Plot,PKR38 Lakh,"Bahria Orchard, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
1333,Residential Plot,PKR50 Lakh,"Bahria Orchard, Lahore, Punjab",-,8 Marla,For Sale,-,3 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
1334,Residential Plot,PKR60 Lakh,"Bahria Orchard, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,"Possesion,Corner,Balloted,Sewerage,Electricity,Water Supply,Security Staff",,,
1335,Residential Plot,PKR1.25 Crore,"Bahria Orchard, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,,,,
1336,Commercial Plot,PKR1.65 Crore,"Bahria Orchard, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
1337,Residential Plot,PKR52 Lakh,"Bahria Orchard, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"File,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall",,,
1338,Residential Plot,PKR46 Lakh,"Bahria Orchard, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
1339,Residential Plot,PKR46 Lakh,"Bahria Orchard, Lahore, Punjab",-,10 Marla,For Sale,-,1 day ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
1340,Residential Plot,PKR68 Lakh,"Bahria Orchard, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
1341,Residential Plot,PKR65 Lakh,"Bahria Orchard, Lahore, Punjab",-,10 Marla,For Sale,-,3 days ago,,,,
1342,Residential Plot,PKR60 Lakh,"Bahria Orchard, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Security Staff",,,
1343,Residential Plot,PKR51 Lakh,"Bahria Orchard, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,,,,
1344,Residential Plot,PKR54 Lakh,"Bahria Orchard, Lahore, Punjab",-,8 Marla,For Sale,-,3 days ago,,,,
1345,Residential Plot,PKR6 Lakh,"Bahria Orchard, Lahore, Punjab",-,5 Marla,For Sale,-,1 day ago,"Possesion,File,Sewerage,Electricity,Water Supply,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
1346,Residential Plot,PKR45 Lakh,"Bahria Orchard, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Possesion,Sewerage,Electricity,Water Supply,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
1347,Residential Plot,PKR36 Lakh,"Bahria Orchard, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Possesion,Corner,Park Facing,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
1348,Residential Plot,PKR40 Lakh,"Bahria Orchard, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Possesion,Corner,File,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall,Security Staff",,,
1349,Residential Plot,PKR40 Lakh,"Bahria Orchard, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Possesion,Sewerage,Electricity,Water Supply,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
1350,Residential Plot,PKR85 Lakh,"Bahria Orchard, Lahore, Punjab",-,8 Marla,For Sale,-,3 days ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply",,,
