,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities,advance,Monthly installment,Remaining installments
62,Residential Plot,PKR1.7 Crore,"Park View City, Lahore, Punjab",-,1 Kanal,For Sale,-,2 days ago,"Possesion,Park Facing,File,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall,Security Staff",,,
63,Residential Plot,PKR85 Lakh,"Park View City, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
64,Commercial Plot,PKR2.75 Crore,"Park View City, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,,,,
65,Residential Plot,PKR3 Crore,"Park View City, Lahore, Punjab",-,1 Kanal,For Sale,-,2 days ago,,,,
66,Residential Plot,PKR1.2 Crore,"Park View City, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
67,Commercial Plot,PKR2.75 Crore,"Park View City, Lahore, Punjab",-,4 Marla,For Sale,-,2 days ago,,PKR68.75 Lakh,PKR17.19 Lakh,12 Months
68,Residential Plot,PKR1.05 Crore,"Park View City, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
69,Residential Plot,PKR50 Lakh,"Park View City, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,"Possesion,Park Facing,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
70,Residential Plot,PKR52 Lakh,"Park View City, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,"Possesion,Park Facing,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
71,Residential Plot,PKR1.1 Crore,"Park View City, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,"Possesion,Park Facing,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
72,Residential Plot,PKR65 Lakh,"Park View City, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,"Possesion,Park Facing,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
73,Residential Plot,PKR1.65 Crore,"Park View City, Lahore, Punjab",-,10 Marla,For Sale,-,2 days ago,,,,
74,Residential Plot,PKR50 Lakh,"Park View City, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,"Possesion,Park Facing,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
75,Residential Plot,PKR25 Lakh,"Park View City, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Corner,Park Facing,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
76,Residential Plot,PKR70 Lakh,"Park View City, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,"File,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Security Staff",,,
77,Residential Plot,PKR50 Lakh,"Park View City, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,"Possesion,Park Facing,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
78,Residential Plot,PKR3 Crore,"Park View City, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall",,,
79,Residential Plot,PKR65 Lakh,"Park View City, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Corner,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall,Security Staff",,,
80,Residential Plot,PKR42 Lakh,"Park View City, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,,,,
81,Residential Plot,PKR55 Lakh,"Park View City, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall,Security Staff",,,
82,Residential Plot,PKR45 Lakh,"Park View City, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall,Security Staff",,,
83,Residential Plot,PKR72 Lakh,"Park View City, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply,Boundary Wall",,,
84,Residential Plot,PKR51 Lakh,"Park View City, Lahore, Punjab",-,5 Marla,For Sale,-,1 day ago,,,,
85,Residential Plot,PKR50 Lakh,"Park View City, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff",,,
86,Residential Plot,PKR2 Crore,"Park View City, Lahore, Punjab",-,1 Kanal,For Sale,-,6 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
87,Residential Plot,PKR44 Lakh,"Park View City, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,,,,
88,Residential Plot,PKR51 Lakh,"Park View City, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,,,,
89,Residential Plot,PKR43 Lakh,"Park View City, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Balloted,Sewerage,Electricity,Water Supply,Boundary Wall,Security Staff",,,
90,Commercial Plot,PKR3.35 Crore,"Park View City, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",,,
91,Residential Plot,PKR95 Lakh,"Park View City, Lahore, Punjab",-,10 Marla,For Sale,-,19 hours ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Other Facilities",,,
