,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities,advance,Monthly installment,Remaining installments
39,Residential Plot,PKR43 Lakh,"Bahria Nasheman, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service",,,
40,Residential Plot,PKR46 Lakh,"Bahria Nasheman, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
41,Residential Plot,PKR43 Lakh,"Bahria Nasheman, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
42,Residential Plot,PKR46 Lakh,"Bahria Nasheman, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
43,Residential Plot,PKR47 Lakh,"Bahria Nasheman, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
44,Residential Plot,PKR55 Lakh,"Bahria Nasheman, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
45,Residential Plot,PKR71 Lakh,"Bahria Nasheman, Lahore, Punjab",-,8 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
46,Residential Plot,PKR83 Lakh,"Bahria Nasheman, Lahore, Punjab",-,8 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
47,Residential Plot,PKR60 Lakh,"Bahria Nasheman, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
48,Residential Plot,PKR47 Lakh,"Bahria Nasheman, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
49,Residential Plot,PKR50 Lakh,"Bahria Nasheman, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
50,Residential Plot,PKR46 Lakh,"Bahria Nasheman, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
51,Residential Plot,PKR72 Lakh,"Bahria Nasheman, Lahore, Punjab",-,8 Marla,For Sale,-,4 days ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
