,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities,advance,Monthly installment,Remaining installments
32,Residential Plot,PKR31 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,"Possesion,Balloted,Sewerage,Electricity,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff",,,
33,Residential Plot,PKR22 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,4 Marla,For Sale,-,2 weeks ago,,,,
34,Residential Plot,PKR96 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,,,,
35,Residential Plot,PKR98 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,,,,
36,Residential Plot,PKR1.1 Crore,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,,,,
37,Residential Plot,PKR1.05 Crore,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,,,,
38,Residential Plot,PKR37 Lakh,"Pak Arab Housing Society, Lahore, Punjab",5,5 Marla,For Sale,-,4 weeks ago,,,,
39,Residential Plot,PKR30 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,,,,
40,Residential Plot,PKR25.5 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,3 days ago,"Possesion,Sewerage,Electricity,Water Supply,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Security Staff",,,
41,Residential Plot,PKR88 Lakh,"Pak Arab Housing Society, Lahore, Punjab",3,5 Marla,For Sale,3,5 days ago,,,,
42,Residential Plot,PKR25.75 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,4 Marla,For Sale,-,5 days ago,"Possesion,Corner,Park Facing,Disputed,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
43,Residential Plot,PKR2 Crore,"Pak Arab Housing Society, Lahore, Punjab",-,10 Marla,For Sale,-,5 days ago,,,,
44,Commercial Plot,PKR31 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,3 Marla,For Sale,-,6 days ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms)",,,
45,Commercial Plot,PKR47 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,3.4 Marla,For Sale,-,6 days ago,,,,
46,Commercial Plot,PKR46 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,3.4 Marla,For Sale,-,6 days ago,,,,
47,Commercial Plot,PKR46 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,3.4 Marla,For Sale,-,6 days ago,,,,
48,Residential Plot,PKR1.65 Crore,"Pak Arab Housing Society, Lahore, Punjab",-,10 Marla,For Sale,-,6 days ago,"Possesion,Sewerage,Electricity,Water Supply",,,
49,Residential Plot,PKR65 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,9 Marla,For Sale,-,6 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply",,,
50,Residential Plot,PKR70 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,10 Marla,For Sale,-,6 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply",,,
51,Residential Plot,PKR1 Crore,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,"Possesion,Sewerage,Electricity,Water Supply",,,
52,Residential Plot,PKR20 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply",,,
53,Residential Plot,PKR25 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply",,,
54,Residential Plot,PKR32 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,4.3 Marla,For Sale,-,6 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply",,,
55,Residential Plot,PKR40 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply",,,
56,Residential Plot,PKR35 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply",,,
57,Residential Plot,PKR30 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply",,,
